ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
417,-46683268,-23565962,355030862000038,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Rosa Barbosa,,"R Auriflama, 87",3085-4428,Pinheiros,,4,4,,
418,-46634254,-23545266,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Salve Jorge Centro,,"Pc Ant¶nio Prado, 33",3812-4342,Centro,,4,4,,
419,-46698522,-23521372,355030848000010,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Senac Lapa Scipiao - geleria,,"R ScipiÒo, 67",3866-2500,Lapa,,4,4,,
420,-46687972,-23576731,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Iguatemi - Espaþo fashion,,"Av Brig. Faria Lima, 2.232",3038-6000,Jardim Paulistano,,4,4,,
421,-46657787,-23573982,355030845000141,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Spazio Surreale,,"R Caconde, 132",3884-8449,Vila Mariana,,4,4,,
422,-46685771,-23560797,355030862000129,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Território da Foto,,"R Mateus Grou, 580",2737-7392,Pinheiros,,4,4,,
423,-46654481,-23531761,355030869000035,3550308005027,70,SANTA CECILIA,9,SE,Centro,Centro,Triad3,,"R Brig. GalvÒo, 296",3661-3595,Barra Funda,,4,4,,
424,-46680756,-23571444,355030862000160,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Valu Oria,,"R Gabriel Monteiro da Silva, 1.403",3083-0811,Jardim AmÚrica,,4,4,,
425,-46690238,-23594437,355030835000035,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Workplace Funchal,,"R Funchal., 538",3849-0136,Vila Olimpia,,4,4,,
426,-46668169,-23566320,355030845000002,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Zipper Galeria,,"R Estados Unidos, 1494",4306-4306,Jardim AmÚrica,,4,4,,
427,-46690856,-23558117,355030862000127,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,DOC Galeria,,"R Aspicuelta, 662",3938-0130,Vila Madalena,,4,4,,
428,-46650159,-23525524,355030869000043,3550308005027,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria Transversal,,"R dos Bosque, 206",3392-5287,Barra Funda,,4,4,,
429,-46682069,-23564250,355030862000063,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeria Jaqueline Martins,,"R Dr. VirgÝlio de Carvalho Pinto, 74 1? e 2? andares",2628-1943,Pinheiros,,4,4,,
430,-46676574,-23561107,355030845000079,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Smith Galeria,,"R JoÒo Moura, 417",3259-7513,Pinheiros,,4,4,,
431,-46685184,-23555051,355030862000028,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Acervo da Choque,,"R Medeiros de Albuquerque, 250",3061-2365,Jardim das Bandeiras,,4,4,,
432,-46648772,-23544521,355030826000098,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Acervo e Museu Monteiro Lobato,,"R Gal Jardim, 485",3256-4122,ConsolaþÒo,,5,1,1959,
433,-46633300,-23529287,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Arquivo Histórico Municipal,,"Pc Cel. Fernando Prestes, 152",3326-1010,Luz,01124-06,5,1,1907,
434,-46712603,-23611204,355030854000084,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Capela do Morumbi - integra Museu da Cid. SP,,"Av Morumbi, 5.387",3772-4301,Morumbi,05650-00,5,1,1980/01/25,
435,-46609172,-23580816,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Capela Imperial/Casa do Grito,,"Parque da IndependÛncia, s/n",2273-4981,Ipiranga,04261-07,5,1,1952,
436,-46631556,-23548028,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Casa da Imagem (antiga Casa N·mero 1),,"R Roberto SÝmonsen, 136 - B",3396-6047,Centro,01017-02,5,1,1976?,
437,-46709356,-23561028,355030812000053,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Casa do Bandeirante,,"Pc Monteiro Lobato, s/n",3031-0920,ButantÒ,05506-03,5,1,1954,
438,-46632700,-23595772,355030890000056,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Casa Modernista,,"R Santa Cruz, 325",,Vila Mariana,04121-000,5,1,2008,
439,-46609918,-23578196,355030834000095,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Espaço Museológico do Monumento - IndependÛcia,,"Parque da IndependÛncia, s/n",6168-0012,Ipiranga,04261-07,5,1,1922,
440,-46648523,-23594991,355030890000175,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Memorial do Ensino Municipal,,"R Diogo de Faria, 1247",5080-5055,Vila Clementino,,5,1,1995,
441,-46631552,-23548027,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,"Museu da Cidade de São  Paulo ""Solar da Marquesa de Santos""",,"R Roberto Simonsen, 136 - Pßtio do ColÚgio",3105-6118,Centro,01017-02,5,1,,
442,-46720942,-23583729,355030812000135,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Folclore - Casa do Sertanista,,"Pc Dr Ennio Barbato, s/n",3721-9096,Caxingui,,5,1,1947,
443,-46664692,-23548705,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu do Futebol,Estßdio do Pacambu - Complexo esportivo,"Pc Charles Miller, s/n",3663-3848,Pacaembu,,5,1,,
444,-46468298,-23569899,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,Museu do Meio Ambiente  - Parque do Carmo,,"Av Afonso de Sampaio e Souza, 951",6748-0010,Jd. Nossa do Carmo,,5,1,,
445,-46644228,-23650004,355030838000025,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,Museu do Sítio da Ressaca,,"R Nadra Raffoul Mokodsi, 3",5011-7233,Jabaquara,,5,1,1979,
446,-46638074,-23545389,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Museu do Teatro Municipal,,"Baixos do Viaduto do Chß, s/n",3241-3815,Centro,01049-00,5,1,1983,
447,-46624518,-23524358,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu dos Transportes Públicos Gaetano Ferolla,,"Av Cruzeiro do Sul, 780 - EstaþÒo Arm-nia",3315-8884,Pari,,5,1,1985,
448,-46631626,-23547124,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Museu e Capela Padre José de  Anchieta,,"Pc Pßtio do ColÚgio, 2",3105-6899,Centro,,5,1,1979,
449,-46655461,-23585872,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Pavilhãoo das Culturas Brasileiras (Museu Afro Brasil),,"R Pedro ?lvares Cabral, s/n - PortÒo 10, PavilhÒo Padre Manoel da N¾brega",3320-8900,Parque Ibirapuera,,5,1,2004,
450,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Pinacoteca Municipal - Centro Cultural São Paulo,,"R Vergueiro, 1.000",3397-4002,Liberdade,,5,1,,
451,-46648563,-23506329,355030821000032,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,Sítio Morrinhos (Centro de Arqueologia de São Paulo),,"R Santo Anselmo, 101",2236-6121,Jardim SÒo  Bento,,5,1,,
452,-46648563,-23506329,355030821000032,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,Centro de Arqueologia de São Paulo,,"R Santo Anselmo, 101",2208-7717,Jardim SÒo  Bento,,5,1,,
453,-46711535,-23600707,355030854000067,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Acervo do Palácio dos Bandeirantes,,"Av Morumbi, 4.500",3845-3263,Morumbi,,5,2,1985,
454,-46625852,-23514794,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Arquivo do Estado,,"R Voluntßrios da Pßtria, 596",6221-4785,Santana,,5,2,1721,
455,-46673390,-23546381,355030860000054,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Casa Guilherme de Almeida,,"R Macapa, 187",3673-1883,SumarÚ,,5,2,1979,
456,-46670972,-23556026,355030845000125,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Hitórico-cultural de Enfermagem Iberoamericana,,"Av Dr Eneas Carvalho Aguiar, 419",3066-7542,Jardim AmÚrica,,5,2,1992,
457,-46712197,-23563092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleção de Artes Visuais do Instituto de Estudos Brasileiros da Universidade de São Paulo - IEB/USP,,"R Prof. Mello Moraes, 140",3091-3247,Cidade Universitßria,,5,2,1962,
458,-46720283,-23558211,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleçao Mário de Andrade (Biblioteca do IEB),,"Av Professor Melo Moraes, 1235 - bloco D,  2? andar",30913467.000000,Cidade Universitßria,,5,2,1962,
459,-46697792,-23520513,355030848000010,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Estação Ciência - USP,,"R Guaicurus, 1.274/1.394",3673-7022,Lapa,05508-900,5,2,1987/06/24,
460,-46638382,-23534712,355030866000115,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Estação Pinacoteca,,"Largo General Os¾rio, 66",3335-4990,Luz,,5,2,1905,
461,-46719978,-23558727,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Instituto de Estudos Brasileiros da USP,,"Av Prof. Mello Moraes, travessa 8, 14",3818-3427,Cidade Universitßria,,5,2,1968,
462,-46665078,-23527091,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da America Latina - PavilhÒo da Criatividade,,"Av Auro Soares de Moura Andrade, 664",3823-9611/4600,Barra Funda,,5,2,1989,
463,-46638382,-23534712,355030866000115,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Memorial da ResistÛncia de SÒo Paulo,,"Lgo. Gal.  Os¾rio, 66",3335-4990,Campos ElÝseos,,5,2,2002/07/04,
464,-46611973,-23549469,355030853000071,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Memorial do Imigrante,,"R Visconde de Parnaiba, 1.316",6692-2497,Bras,,5,2,1998/04/06,
465,-46618231,-23471307,355030882000126,3550308005131,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu AcadÛmico Cadete Eduardo Pinheiro,,"Av Agua Fria, 1923",6997-7000,Agua Fria,,5,2,1994,
466,-46715752,-23567989,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Biol¾gico do Instituto ButantÒn,,"Av Dr Vital Brasil, 1.500",3726-7222,ButantÒ,,5,2,1901,
467,-46626735,-23640031,355030827000140,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Museu BotÔnico Dr. JoÒo Barbosa Rodrigues,,"Av Miguel EstÚfano,  3.031",5073-6300,Sa·de,,5,2,1942,
468,-46670472,-23554670,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Coroplastico Augusto Esteves,,"Av Dr Arnaldo, 455 - 2? andar",3066-7000,Pinheiros,,5,2,1980,
469,-46657044,-23584975,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Aeronßutica,,PavilhÒo Lucas Garcez - Parque Ibirapuera,6412-6727,Ibirapuera,,5,2,1959,
470,-46726593,-23555741,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Anatomia  Veterinßria - MAV Prof. PlÝnio Pinto e Silva,,"Av Prof. L·cio Martins Rodrigues, TrAv  4, Bloco 7 - USP",3091-4234,Cidade Universitßria,05508-900,5,2,1984,
471,-46684073,-23579442,355030862000114,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Casa Brasileira,,"Av Brig. Faria Lima, 2.705",3032-3727,Jardim Paulistano,,5,2,1970,
472,-46715088,-23562092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da EducacÒo e do Brinquedo,,"Av da Universidade, 308 bloco B - sala, 42",3091-2353,Cidade Universitßria,05508-900,5,2,1999,
473,-46636525,-23549640,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Faculdade de Direito da USP,,"Lg do SÒo  Francisco, 95",3111-4033/4037,Centro,01005-010,5,2,1999,
474,-46634798,-23534591,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da LÝngua Portuguesa,,"Pc da Luz, s/n",3326-0775,Centro,,5,2,2006/03/20,
475,-46629520,-23531286,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Policia Militar,,"R Dr Jorge Miranda, 308",3227-3793,Bom Retiro,,5,2,1958,
476,-46641995,-23525879,355030809000029,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Sa·de P·blica EmÝlio Ribas,,"R Tenente Pena, 100",3331-0341,Bom Retiro,,5,2,1979,
477,-46739389,-23564193,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Anatomia Humana Prof. Alfonso Bovero,,"Edif.  BiomÚdicas III - sala 4 - Av Prof. Lineu Prestes, 2.415",3091-7360,Cidade Universitßria,05508-900,5,2,1999/03/10,
478,-46740054,-23558807,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arqueologia  e Etnologia da USP,,"Av Prof. Almeida Prado, 1.466",3091-5042,Cidade Universitßria,05507-000,5,2,1989,
479,-46653135,-23587415,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte ContemporÔnea - MAC,,"Av Pedro ?lvares  Cabral, 1301 - PortÒo 3",5573-9932,Parque Ibirapuera,,5,2,1963,
480,-46722414,-23559244,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arte ContemporÔnea - MAC-USP,,"R da Pc do Rel¾gio, 160",3091-3035,Cidade Universitßria,05507-000,5,2,1963,
481,-46630100,-23530008,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu de Arte Sacra,,"Av Tiradentes, 676",3326-5393,Bom Retiro,,5,2,1970,
482,-46721965,-23559371,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de CiÛncias da USP (MAC-USP),,"R  da Reitoria, 109, Bl. L, Sala 104",3091-3252,Cidade Universitßria,05508-900,5,2,2001/05/04,
483,-46725953,-23565600,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Farmßcia (vinculado - Faculdade de CiÛncias FarmacÛuticas/FCF),,"Av Prof. Lineu Prestes, 580 (ao lado da Diretoria)",3091-3674/3677,ButantÒ,05508-900,5,2,1992,
484,-46728343,-23561032,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de GeociÛncias da USP,,"R do Lago, 562",3091-3952,Cidade Universitßria,05508-080,5,2,1934,
485,-46715752,-23567989,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Microbiologia do Instituto ButantÒn,,"Av Dr Vital Brasil, 1.500",3726-7222,ButantÒ,,5,2,2002,
486,-46724712,-23554243,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,"Museu de Rochas, Minerais e MinÚrios (vinculado ao Instituto de GeociÛncias - IGc)",,Av Prof. Martins Rodrigues,3091-3952,ButantÒ,05508-900,5,2,,
487,-46609908,-23587842,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Zoologia da USP,,"Av Nazare, 481",6165-8100,Ipiranga,04333-000,5,2,1940,
488,-46712838,-23564863,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Crime - Academia de PolÝcia Dr. Coriolano Nogueira Cobra,,"Pc Reynaldo Porchat, 219 PortÒo 1 - 2? andar, ala 4 USP",3813-2233 r. 266,Cidade Universitßria,05507-040,5,2,1930,
489,-46647554,-23584675,355030832000012,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu do Instituto Biol¾gico,,"R Dr AmÔncio de Carvalho, 546",,Vila Mariana,,5,2,2004/01/08,
490,-46632828,-23551471,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Tribunal de Justiþa do Estado de SÒo  Paulo,,"Pc da SÚ, s/n - 2? Palßcio da Justica",3105-7533,Centro,,5,2,1995,
491,-46634038,-23461513,355030851000119,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Florestal Octavio Veccchi,,"R do Horto, 931",6231-8555,Tremembe,,5,2,1931,
492,-46667693,-23529396,355030806000015,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Museu Geol¾gico do Estado Waldemar Levrcve,,"Av Francisco Matarazzo, 455 Parque da ?gua Branca",3673-6797,Barra Funda,,5,2,1967,
493,-46670472,-23554670,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Hist¾rico de Faculdade de Medicina da USP (Prof. Carlos da Silva Lacaz),,"Av Dr Arnaldo, 455 - 4? andar - PrÚdio Principal",3066-7249,Jardim Paulista,01246-903,5,2,1977,
494,-46715752,-23567989,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Hist¾rico de Instituto ButantÒ,,"Av Dr Vital Brasil, 1.500",3726-7222,ButantÒ,,5,2,1981,
495,-46731436,-23560223,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Oceanogrßfico do Instituto Oceanogrßfico da Universidade de SÒo  Paulo,,"Pc Oceanogrßfico, 191 - USP",3091-6501,Cidade Universitßria,,5,2,1988,
496,-46609373,-23585431,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu Paulista da Universidade de SÒo Paulo (Museu do Ipiranga),,"Parque da IndependÛncia, s/n",6165-8000,Ipiranga,04263-000,5,2,1893,
497,-46622186,-23505715,355030870000047,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Penitecißrio Paulista,,Av Ataliba Leonel (dependÛncias da PenitÛnciaria do Estado),6221-0316 / 0319 /0320,Carandiru,02033-000,5,2,1994,
498,-46671277,-23554013,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Tecnico-CientÝfico Oscar Freire,,"R Teodoro Sampaio, 115",3085-9677,Cerqueira CÚsar,05405-000,5,2,,
499,-46714636,-23564409,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Paþo das Artes,,"Av da Universidade, 1 - USP",3814-4832,Cidade Universitßria,,5,2,,
500,-46633394,-23534026,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Pinacoteca do Estado,,"Jardim da Luz,  2 - EstaþÒo Tiradentes",3224-1000,Bom Retiro,,5,2,,
501,-46655215,-23562038,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu de Valores do Banco Central,,"Av Paulista,1804 tÚrreo",3491-6404,Cerqueira CÚsar,01310-092,5,3,1994,
502,-46642479,-23597689,355030890000123,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Prof. Dr. Wlademir da Pr·ssia Gomes Ferraz (Escola Paulista da Medicina/Unifesp),,"R Botucatu, 740",5576-4258,Vila Clementino,04023-900,5,3,1999,
503,-46630895,-23522635,355030809000018,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Acervo Esportivo Cultural e Hist¾rico do Clube Regatas TietÛ,,"Av Santos Dumont, 343",3228-5244,Santana,,5,4,1991,
504,-46609502,-23592104,355030834000144,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Arquivo da C·ria Mertropolitana de SÒo Paulo,,"Av NazarÚ, 993",2272-3644,Ipiranga,,5,4,,
505,-46637489,-23511913,355030870000060,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Centro Historico de Aeroclube de SÒo Paulo,,"Av Olavo Fontoura, 650 - Campo de Marte",6221-9477,Santana,,5,4,1990,
506,-46689490,-23579227,355030862000118,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Centro Pro-Memoria Hans Nobiling,,"R Angelina Maffei Vita, 493",3817-9715,Jardim Paulistano,,5,4,1991,
507,-46643053,-23530069,355030869000098,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,FundaþÒo Energia e Saneamento,,"Al Cleveland, 601",3333-5600,Campos ElÝseos,,5,4,1998,
508,-46710486,-23602923,355030854000098,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,FundaþÒo Maria Luisa e Oscar Americano,,"Av Morumbi, 4.077",3742-0077,Morumbi,,5,4,1974,
509,-46733072,-23549320,355030841000025,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,FundaþÒo Museu Tecnologia de SÒo Paulo,,"Av Eng. Billings, 526",3768-5785,JaguarÚ,,5,4,1970/04/20,
510,-46626439,-23559640,355030849000100,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,FundaþÒo Patrim¶nio Hist¾rico da Energia,,"R LavapÚs, 463",3276-4747,Cambuci,,5,4,,
511,-46710970,-23612699,355030854000062,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Instituto Lina Bo e P.M. Bardi,,"R Bandeirante Sampaio Soares, 420",3744-9902/9830,Vila Morumbi,,5,4,1990,
512,-46695021,-23552438,355030862000105,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Instituto Museu da Pessoa Net,,"R Delfna, 342",3814-4105,Vila Madalena,,5,4,,
513,-46626540,-23514418,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Instituto Museu e Biblioteca de Odontologia de SÒo Paulo,,"R Voluntßrios da Patria , 547",3064-0106,Santana,,5,4,1986,
514,-46645613,-23570016,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Ita· Numismßtica - Instituto Cultural Ita·,,"Av Paulista ,149 - 9? andar",2168-1876,Bela Vista,,5,4,2002,
515,-46719691,-23601060,355030854000042,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Memorial do SÒo Paulo Futebol Clube,,"Pc Roberto Gomes Pedrosa, PortÒo 17",3749-8072,Morumbi,,5,4,1994,
516,-46566317,-23526710,355030880000055,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Memorial do Sport Club Corinthians Paulista,,"R SÒo  Jorge, 777",6195-3000,TatuapÚ,,5,4,2006/01/28,
517,-46676142,-23572780,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu Brasileiro da Escultura - MuBE,,"R Alemanha, 221",2594-2601,Pinheiros,,5,4,1997,
518,-46673936,-23532895,355030860000071,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Museu Contemporaneo das Invenc§es,,"Av Dr Homem de Mello, 1.109",3873-3211,Perdizes,,5,4,1996,
519,-46727835,-23603537,355030894000048,3550308005178,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Museu da Abadia de SÒo  Geraldo,,"R Santo AmÚrico, 357",3742-1888,Morumbi,,5,4,1999/12,
520,-46662500,-23544296,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Arte Brasileira - MAB,,"R Alagoas, 903 Pacaembu",3662-1662,Pacaembu,,5,4,1961,
521,-46635849,-23546834,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Arte Brasileira - MAB-Centro,,"Pc Patriarca, 78",3101-1776,Centro,,5,4,2004,
522,-46769349,-23745783,355030843000305,3550308005290,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,Museu da AssociaþÒo dos Funcionßrios P·blicos,,"Av dos Funcionßrios P·blicos, 2051",5517-0738,Guarapiranga,,5,4,,
523,-46632354,-23548672,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Caixa Econ¶mica Federal,,"Pc da SÚ, 111 - 6? andar",3107-0498,,,5,4,1984,
524,-46660964,-23603418,355030832000017,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Cerveja,,"Pc Nossa Senhora Aparecida, 76",5056-0207,Moema,,5,4,1986,
525,-46670581,-23537914,355030860000075,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Museu da Cultura (PUC),,"R Monte Alegre, 984",3670-8559,Perdizes,,5,4,1994,
526,-46662876,-23584282,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Estrela - Casa dos Sonhos,,"Av Rep·blica do LÝbano, 501",3817-5677,Indian¾polis,,5,4,,
527,-46656912,-23548703,355030826000013,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Farmßcia,,"R Itacolomi, 601",3257-4746,Higien¾polis,,5,4,1988,
528,-46675743,-23572213,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Imagem e do Som - MIS,,"Av Europa, 158",2117-4777,Jardim Europa,,5,4,1970,
529,-46649623,-23542274,355030826000077,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Irmandade da Santa Casa de Miseric¾rdia,,"R Dr Cesßrio Motta Jr, 112",2176-7000,Vila Buarque,,5,4,,
530,-46697088,-23555623,355030802000059,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Pessoa,,R Natingui. 1100,2144-7150/7151,Pinheiros,,5,4,1991,
531,-46662500,-23544296,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu de Arte Brasileira,,"R Alagoas, 903",3662-7198,Higien¾polis,,5,4,,
532,-46655410,-23560901,355030807000098,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,Museu de Arte de SÒo Paulo Assis Chateaubriand - MASP,,"Av Paulista, 1.578",3251-5644,Jardim Paulista,,5,4,1947,
533,-46601458,-23582350,355030834000049,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Arte Mßgica e Iluminismo e PrestidigitaþÒo JoÒo Peixoto do Santos,,"R Silva Bueno, 519, conj. 42",6168-7000,Ipiranga,,5,4,1982,
534,-46658579,-23586183,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Moderna  MAM - Ibirapuera,,Av Pedro ?lvares Cabral. s/n - portÒo 3,5085-1300,Ibirapuera,,5,4,1948,
535,-46649623,-23542274,355030826000077,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Museu de CiÛncias FarmacÚuticas Paulo Queiroz Marques (Santa Casa),,"R Dr Cesßrio Motta Jr, 112",3814-4105,Vila Buarque,,5,4,,
