ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
119,-46659539,-23530084,355030869000094,3550308005027,70,SANTA CECILIA,9,SE,Centro,Centro,Casa Mário de Andrade,,"Rua Lopes Chaves, 546",3666-5803,Barra Funda,,3,2,,
120,-46634191,-23547548,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Espaço Nossa Caixa,,"Rua Álvares Penteado, 70, 20 mezanino",3244-6838,Centro,,3,2,,
121,-46640237,-23533602,355030869000101,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Estação Júlio Prestes,,"Rua Mauá, 51",,Bom Retiro,,3,2,,
122,-46637343,-23528740,355030809000001,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Universidade Livre de Mésica Tom Jobim,,"Rua Três Rios, 363",221-3929,Bom Retiro,,3,2,,
123,-46626181,-23532500,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Liceu de Artes e Ofícios,,"Rua da Cantareira, 1.351",227-5611 r. 202,Bom Retiro,,3,2,,
124,-46603599,-23543378,355030808000039,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,"Oficina Cultural do Brás ""AMÂNCIO MAZZAROPI""",,"Rua Visconde de Parnaíba, 2.437",292-7011,Brás,03166-00,3,2,,
125,-46565786,-23556068,355030885000113,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,Raul Seixas,,"Rua Inspetor Mário Teixeira, 70",,Vila Formosa,,3,2,,
126,-46452237,-23537965,355030837000019,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,Alfredo Volpi,,"Rua Vitório Santim, 206",,Itaquera,,3,2,,
127,-46635935,-23544087,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Centro Cultural Sergio Mota,,Edifício Central dos Correios - Pça. do Correio Anhangabaú,,Centro,,3,3,,
128,-46736692,-23646750,355030846000288,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,Centro Cultural Monte Azul,,"Av. Tomás de Souza, 552",5851-5370,Jardim Monte Azul,,3,4,,
129,-46696479,-23617070,355030835000119,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Espaço Cultural BankBoston,,"Av. Dr. Chucri Zaidan, 246",3081-1911,Vila Cordeiro,,3,4,,
130,-46696903,-23571539,355030862000104,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Instituto Cine Cultural,,"Av. Rebouças, 3.507",3819-1666,Jardim Paulistano,05506-03,3,4,,
131,-46694890,-23569406,355030862000070,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,KVA - Centro Cultural Elenko,,"Rua Cardeal  Arcoverde, 2.958",3816-8000,Pinheiros,,3,4,,
132,-46697903,-23563646,355030862000075,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Centro Cultural Brasileiro Britânico,,"Rua Ferreira de Araújo, 741",3039-0553,Pinheiros,05424-150,3,4,,
133,-46694273,-23560684,355030862000021,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Instituto Tomie Ohtake,,"Av. Faria Lima, 201",6844-1900,Pinheiros,,3,4,,
134,-46690684,-23553193,355030862000049,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço Cultural Bambu Brasil,,"Rua Purpurina,  272",3031-2331,Sumarezinho,,3,4,,
135,-46682589,-23554308,355030862000055,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Instituto Goethe,,"Rua Lisboa, 974",280-4288,Pinheiros,,3,4,,
136,-46677167,-23551853,355030845000168,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro da Cultura Judaica,,"Rua Oscar Freire,  2.500",3065-4333,Pinheiros,,3,4,,
137,-46683147,-23524961,355030860000138,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,SESC Fábrica Pompéia,,Rua Clélia s/n,,Perdizes,02801-00,3,4,,
138,-46656262,-23560562,355030807000098,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,Espaço Cultural do Banco Central,,"Av. Paulista, 1.804 - Térreo",3491-6630,Bela Vista,,3,4,,
139,-46654321,-23562873,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Cultural FIESP,,"Av. Paulista, 1.313",3146-7405,Jardim Paulista,,3,4,,
140,-46645629,-23570560,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Associação Palas Athena,,"Rua Leôncio de Carvalho, 99",288-7356/283-0867,Vila Mariana,,3,4,,
141,-46645570,-23569953,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Itaú Cultural,,"Avenida Paulista, 149",3268-1700/Fax: 3268,Cerqueira César,,3,4,,
142,-46645422,-23569481,355030807000055,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Centro Cultural Santa  Catarina,,"Av. Paulista , 200",238-4190,Bela Vista,,3,4,,
143,-46646274,-23567832,355030807000055,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Espaço Cultural dos Bancários Lélia Abramo,,"Rua Carlos Sampaio, 305",3051-4261,Bela Vista,,3,4,,
144,-46644460,-23570704,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Espaço Cultural Fundação Japão,,"Av. Paulista, 37-10 andar",3141-0110,Bela Vista,,3,4,,
145,-46638607,-23568791,355030849000104,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Espaço Cultural Santo Agostinho (Colégio),,"Rua Apeninos, 118",3209-4858,Liberdade,01504-00,3,4,,
146,-46658601,-23544301,355030826000114,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Instituto Moreira Salles,,"Rua Piauí, 844 -10 andar",3825-2560,Higienópolis,,3,4,,
147,-46649799,-23545804,355030826000058,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Centro Cultural  SESC Vila Nova,,Rua Dr. Vila Nova s/n,,Consolação,,3,4,,
148,-46640213,-23548219,355030866000022,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Centro Cultural Copobiano,,"Rua Álvaro de Carvalho, 97",3151-2266,Centro,,3,4,,
149,-46633209,-23548693,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Conjunto Cultural da Caixa,,"Pça. Da Sé, 111 - 30 andar",3107-0498,Centro,,3,4,,
150,-46634344,-23547060,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Centro Cultural do Banco do Brasil,,"Rua Álvares Penteado, 112",3113-3651,Centro,,3,4,,
151,-46634137,-23545153,355030878000007,3550308005001,80,SE,9,SE,Centro,Centro,Espaço Cultural da Bolsa de Mercadorias & Futuros,,"Praça Antônio Prado, 48",3119-2000,Centro,,3,4,,
152,-46631547,-23549439,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Espaço Cultural Classes Laboriosas,,"Rua Roberto Simonsen,  22",3242-3800,Sé,,3,4,,
153,-46639659,-23569642,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo - piso Caio Graco,,"Rua Vergueiro, 1.000",3277-3611 r. 260,Liberdade,,4,1,,
154,-46642036,-23547475,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Biblioteca Mário de Andrade,,"Rua da Consolação, 94",3256-5777,Cerqueira César,,4,1,,
155,-46639033,-23542624,355030866000018,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Galeria Olido,Sala Mario Pedrosa - Galeria de Arte,"Av. São João, 473 - Sobreloja",3334-0001,Centro,,4,1,,
156,-46667392,-23525450,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da América Latina,Galeria Marta Traba,"Av. Auro Soares de Moura Andrade, 664",3823-4600,Barra Funda,,4,2,,
157,-46633200,-23549518,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Estação Sé do Metrô,,Praça da Sé s/n,,Centro,,4,2,,
158,-46639187,-23534278,355030869000100,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria de Exposições do Complexo Júlio Prestes,,"Rua Mauá, 51",3031-2126,Luz,,4,2,,
159,-46617519,-23543499,355030810000004,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,Estação Brás - CPTN e METRÔ - mezanino,,"Rua Domingos Paiva, s/n",3272-0941,Brás,,4,2,,
160,-46626019,-23515174,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Arquivo do Estado,,"Rua Voluntários da Pátria, 596",6221-4785,Santana,,4,2,,
161,-46701516,-23629296,355030871000072,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Câmara Americana de Comércio de São Paulo,,"Rua da Paz, 1431",,Chácara Santo Antônio,,4,4,,
162,-46705214,-23616107,355030854000052,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Pinakotheke São Paulo,,"Rua Ministro Nelson Hungria, 200",3758-5202,Parque Real,,4,4,,
163,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Espaço Burle Marx - Saraiva Magastore,,"Av. Roque Petroni Jr., 1080 - Térreo",5181-7674,Jardim das Acácia,,4,4,,
164,-46695206,-23620726,355030835000129,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Galpão 15,,"Rua Prof. José Leite  e Oiticica, 237",3755-0573,Vila Gertrudes,,4,4,,
165,-46693488,-23619782,355030835000186,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Galeria Múltipla de Arte,,"Av. Morumbi, 7986",5041-0157,Brooklin,,4,4,,
166,-46693488,-23619782,355030835000186,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Méltipla de Arte,,"Av. Morumbi, 7986",5041-0157,Santo Amaro,,4,4,,
167,-46690334,-23595393,355030835000035,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Workplace Funchal,,"Rua Funchal., 538",3849-0136,Vila Olímpia,,4,4,,
168,-46681519,-23598208,355030835000001,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Galeria Brito Cimino,,"Rua Gomes de Carvalho., 842",3842-0634,Vila Olímpia,,4,4,,
169,-46675210,-23617668,355030815000135,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,Casa da Fotografia Fuji,,"Rua Vereador José Diniz, 3.400",5091-4077,Santo Amaro,,4,4,,
170,-46698195,-23584074,355030854000029,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Jockey Club de São Paulo,Salão Luiz Nazareno,"Av. Lineu de Paula Machado, 1.263 - 10 andar",3816-4011 r 126/,Cidade Jardim,,4,4,,
171,-46703333,-23570883,355030812000130,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Galeria Leme,,"Rua Agostinho Cantu, 88",3814-8184,Butantã,,4,4,,
172,-46687078,-23576713,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Iguatemi - espaþo fashion,,"Av. Brigadeiro Faria Lima, 2.232",3038-6000,Jardim Paulistano,,4,4,,
173,-46678309,-23588832,355030835000060,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Baró Cruz,,"Rua Clodomiro Amazonas, 526/8",3167-0830,Pinheiros,,4,4,,
174,-46684579,-23580969,355030862000120,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Ricardo Camargo Galeria,,"Rua Frei Galvão, 121",3031-3879,Jardim Paulistano,,4,4,,
175,-46691725,-23562323,355030862000019,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Fnac Pinheiros,,"Av. Pedroso de Morais, 858",3097-0022,Pinheiros,,4,4,,
176,-46687343,-23568354,355030862000067,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Paparazzi,,"Av. Pedroso de Morais, 100",3816-5520,Pinheiros,,4,4,,
177,-46679078,-23575979,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Nara Roesler,,"Av. Europa, 655",3063-2344,Jardim Europa,,4,4,,
178,-46678855,-23575728,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeria Thomas Cohn,,"Av. Europa, 641",3083-3355,Jardim Europa,,4,4,,
179,-46681132,-23571501,355030862000161,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Valu Oria,,"Rua Gabriel Monteiro da Silva, 1.403",3083-0811,Jardim América,,4,4,,
180,-46680668,-23570606,355030862000096,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Atelier Gravura Brasileira,,"Rua Gabriel Monteiro da Silva, 1.325",3064-87790,Jardim América,,4,4,,
181,-46683157,-23566214,355030862000038,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Rosa Barbosa,,"Rua Auriflama, 87",3891-2436,Pinheiros,,4,4,,
182,-46684100,-23561712,355030862000034,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço Virgílio,,"Rua Dr. Vigílio de Cavalho Pinto, 426",3062-9446,Pinheiros,,4,4,,
183,-46681037,-23562704,355030862000062,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Base 7 Projetos Culturais,,"Rua Cônego Eugênio Lima, 639",3088-4530,Pinheiros,,4,4,,
184,-46675860,-23579250,355030835000131,3550308005051,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Espaço Paulo Mitchell,,"Rua da Mata, 70",3079-0333,Itaim Bibi,,4,4,,
185,-46665858,-23580660,355030845000072,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Panamericana Escola de Arte e Design,,"Rua Groenlândia, 77",3885-7890,Jardim Paulista,,4,4,,
186,-46677934,-23567259,355030845000047,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Clássica e Moderna,,"Al. Gabriel Monteiro da Silva, 813",3081-0459,Jardim Paulista,,4,4,,
187,-46677964,-23560259,355030845000079,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria  Val de Almeida Jré,,"Rua Artur de Azevedo, 613",5096-1175,Pinheiros,,4,4,,
188,-46674779,-23562827,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Barô Senna,,"Rua Gabriel Monteiro da Silva, 296",3061-9224,Jardim Europa,,4,4,,
189,-46674255,-23562474,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Portal Galeria,,"Rua Estados Unidos, 2.241",3081-0339,Jardim América,,4,4,,
190,-46674404,-23562110,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Nova André Galeria,,"Rua Estados Unidos, 2.280",3081-6664,Jardim América,,4,4,,
191,-46674065,-23561969,355030845000083,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Espaço 689,,"Alameda Gabriel Monteiro da Silva, 68",3062-3808,Jardim América,,4,4,,
192,-46669234,-23570523,355030845000025,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Casa Amarela,,"Rua Bolívia, 370",3064-6393,Jardim América,,4,4,,
193,-46669322,-23565474,355030845000011,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Dan Galeria,,"Rua Estados Unidos, 1.638",3083-4600,Jardim América,,4,4,,
194,-46666077,-23564874,355030845000002,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Arvani Arte,,"Rua Oscar Freire, 540",3082-1927,Cerqueira César,,4,4,,
195,-46665799,-23565115,355030845000002,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Luísa Strina,,"Rua Oscar Freire, 502",3088-2471,Cerqueira César,,4,4,,
196,-46668640,-23560548,355030845000086,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,La Galerie Francine,,"Al. Lorena, 1.998",3088-7540,Jardim Paulista,,4,4,,
197,-46667295,-23563755,355030845000011,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Espaço Maria Bonita,,"Rua Cel. Oscar Freire, 702",3062-6049,Jardim Paulista,,4,4,,
198,-46665363,-23565735,355030845000010,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Milan,,"Rua Rio Preto, 63",3062-5722,Cerqueira César,,4,4,,
199,-46663117,-23566838,355030845000020,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,RPA,,"Rua Peixoto Gomide, 1789",3064-3405,Jardim Paulista,,4,4,,
200,-46691863,-23554445,355030862000025,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeria Fortes Vilaça,,"Rua Fradique Coutinho, 1.500",3032-7066,Pinheiros,,4,4,,
201,-46691457,-23554962,355030862000025,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Millan Antônio,,"Rua Fradique Coutinho, 1360",3031-6007,Pinheiros,,4,4,,
202,-46688841,-23558747,355030862000008,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Atelier Piratininga,,"Rua Fradique Coutinho, 934",3816-6891,Vila Madalena,,4,4,,
203,-46687090,-23553895,355030862000052,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,A Estufa,,"Rua Wisard, 53",3814-2300,Vila Madalena,,4,4,,
204,-46676215,-23559205,355030845000082,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Gabinete de Arte Raquel Amaud,,"Rua Artur de Azevedo, 401",3083-6322,Cerqueira César,,4,4,,
205,-46665488,-23559349,355030845000173,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Paulistana,,"Alameda Franca, 1.430",3063-4643,Jardim Paulista,,4,4,,
206,-46664620,-23558964,355030845000033,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Mônica Filgueiras,,"Rua Bela Cintra, 1533",3082-5292,Cerqueira César,,4,4,,
207,-46661984,-23559978,355030845000057,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Aogosto Augusta,,"Rua Augusta, 2.161",3082-1830,Jardim Paulista,,4,4,,
208,-46664259,-23554654,355030826000039,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Galeria Vermelho,,"Rua Minas Gerais, 350",3257-2033,Centro,,4,4,,
209,-46663120,-23548807,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Casa,,"Rua Itßpolis, 1468",3821-6900,Pacaembu,,4,4,,
210,-46665712,-23531164,355030806000014,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Caribé Galeria de Arte,,"Rua Monte Alegre, 47",3862-6362,Perdizes,,4,4,,
211,-46652566,-23579446,355030832000036,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Jacques Ardies,,"Rua do Livramento, 221",3051-3625,Ibirapuera,,4,4,,
212,-46661194,-23564932,355030845000018,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Adriana Penteado Arte Contemporânea,,"Rua Peixoto Gomide, 1.503",3081-1012,Jardim Paulista,,4,4,,
213,-46660537,-23564816,355030845000017,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Ana Cláudia Roso Escritório de Arte,,"Rua José Maria Lisboa, 1.008 - Sobreloja",3063-3707,Jardim Paulista,,4,4,,
214,-46656576,-23566823,355030845000103,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Vanbax,,"Rua Pamplona, 1.135",251-1374,Jardim Paulista,,4,4,,
215,-46654321,-23562873,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Cultural FIESP - Galeria de Arte do Sesi,,"Av. Paulista, 1.313",3146-7405,Bela Vista,,4,4,,
216,-46639667,-23589060,355030890000229,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Faculdade  Belas Artes de São Paulo,,"Rua Álvaro Alvim, 76",5576-7300,Vila Mariana,,4,4,,
217,-46647282,-23559031,355030807000011,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Galeria Deco,,"Rua dos Franceses, 153",289-7067,Bela Vista,,4,4,,
218,-46651961,-23551490,355030826000066,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Escritório de Arte Augusta 664,,"Rua Augusta, 664",3346-4504,Consolação,01307-01,4,4,,
219,-46650829,-23545666,355030826000081,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Centro Universitário Maria Antônia,,"Rua Maria Antônia, 294",3255-5538,Vila Buarque,,4,4,,
220,-46650035,-23541190,355030869000103,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria 1020 x 360,,"Rua Jaguaribe, 262",3362-0468,Santa Cecília,,4,4,,
221,-46639366,-23548517,355030866000004,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Marília Razuk Galeria de Arte,,"Av. Nove de Julho, 5.719 - loja 2",3079-0853,Itaim Bibi,,4,4,,
222,-46641062,-23545439,355030866000001,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Atelier Centro de São Paulo,,"Rua Sete de Abril, 235 conj. 502",3079-2055,Centro,,4,4,,
223,-46659768,-23558033,355030845000095,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Cultural da Caixa - Conjunto Nacional,,"Av. Paulista, 2.083",3171-1725,Jardim Paulista,,4,4,,
224,-46636552,-23546994,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Museu de Arte de São Paulo - MASP - Galeria Prestes Maia,,Vale do Anhangabaú c/ Praça Patriarca,,Centro,,4,4,,
225,-46634137,-23545153,355030878000007,3550308005001,80,SE,9,SE,Centro,Centro,Espaço Cultural da Bolsa,,"Praça Antônio Prado, 48",3119-2404,Centro,,4,4,,
226,-46644989,-23541980,355030866000060,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Casa Triângulo,,"Rua Bento de Freitas, 33",3331-5910,Vila Buarque,,4,4,,
227,-46645206,-23529872,355030869000098,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Espaço Porto Seguro de Fotografia,,"Rua Barão de Piracicaba, 740",,Campos Elíseos,,4,4,,
228,-46559407,-23535837,355030880000030,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Espaço de Artes Unicid,,"Rua Cesário Galeno, 475",6190-1310,Tatuapé,,4,4,,
229,-46712315,-23611206,355030854000062,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Capela do Morumbi - integra Museu da Cid. SP,,"Av. Morumbi, 5.387",3772-4301,Morumbi,,5,1,,
230,-46720942,-23583729,355030812000135,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Folclore - Casa do Sertanista,,"Praþa Dr. Ênio Barbosa, s/n",3721-8671,Butantã,,5,1,,
231,-46709586,-23560764,355030812000053,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Casa do Bandeirante,,"Praça Monteiro Lobato, s/n",3031-0920,Butantã,,5,1,,
232,-46644228,-23650004,355030838000025,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,Museu do Sítio da Ressaca,,Rua Nadra Raffoul s/n,577-5461,Jabaquara,04321-03,5,1,,
233,-46655461,-23585872,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu Afrobrasil,,"Rua Pedro Álvares Cabral, s/n - Portão 2 e 3, Pavilhão Lucas Nogueira Garcez",,Parque Ibirapuera,,5,1,,
234,-46639659,-23569642,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Pinacoteca Municipal - Centro Cultural são Paulo,,"Rua Vergueiro, 1.000",3277-3277,Liberdade,,5,1,,
235,-46648948,-23544333,355030826000098,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Acervo Monteiro Lobato,,"Rua General Jardim, 485",256-4122,Consolação,,5,1,,
236,-46637214,-23546307,355030878000006,3550308005001,67,REPUBLICA,9,SE,Centro,Centro,Museu do Teatro Municipal,,"Baixos do Viaduto do Chá, s/n",3241-3815,Centro,01049-00,5,1,,
237,-46631851,-23548395,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,"Museu da Cidade de São Paulo ""Solar da Marquesa de Santos""",,"R. Roberto Simonsen, 136 - Pátio do Colégio",3106-2218,Centro,,5,1,,
238,-46631840,-23548390,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Casa n0 1,,"Rua Roberto Simonsen, 136 - B",3105-2030,Centro,,5,1,,
239,-46632401,-23547676,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Museu Padre José de  Anchieta,,"Praça Pátio do Colégio, 84",3105-6899,Centro,,5,1,,
240,-46632586,-23529738,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Casa da Memória Paulistana,,"Pça. Cel. Fernando Prestes, 152",3326-1010  r.2013,Luz,,5,1,,
241,-46609959,-23582308,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Espaço Museológico do Monumento à Independência,,"Parque da Independência, s/n",6168-0012,Ipiranga,,5,1,,
242,-46610371,-23578381,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Capela Imperial/Casa do Grito,,"Parque da Independência, s/n",6168-0012,Ipiranga,04261-07,5,1,,
243,-46624983,-23524427,355030809000020,3550308005004,57,PARI,25,MOOCA,Leste,Leste 1,Museu dos Transportes Péblicos Gaetano Ferolla,,"Av. Cruzeiro do Sul, 780 - Estação Armênia",227-5860/2963,Pari,02413-10,5,1,,
244,-46468383,-23569687,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,Museu do Meio Ambiente  - Parque do Carmo,,"Av. Afonso de Sampaio e Souza, 951",6748-0010,Jd. Nossa do Carmo,,5,1,,
245,-46723138,-23594241,355030894000253,3550308005179,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Museu da Anatomia  Veterinária - MAV,,"Av. Prof. Lúcio Martins Rodrigues, Trav. 4, Bloco 7 - USP",3818-4234,Cidade Universitária,05650-00,5,2,,
246,-46712266,-23605236,355030854000015,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Acervo do Palácio dos Bandeirantes,,"Av. Morumbi, 4.500",3845-3263,Morumbi,,5,2,,
247,-46739389,-23564193,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Anatomia Humana,,"Edif.  Biomédicas III - sala 4 - Av. Prof. Lineu Prestes, 2.415",3818-7360,Cidade Universitária,05589-05,5,2,,
248,-46731436,-23560223,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Oceanográfico,,"Praça Oceanográfico, 19 - USP",3818-6587,Cidade Universitária,,5,2,,
