ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
257,-46679114,-23580204,355030835000106,3550308005051,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Marília Razuk Galeria de Arte,,"Av. Nove de Julho, 5.719 - loja 2",3079-0853,Itaim Bibi,,4,4,,
258,-46691457,-23554962,355030862000025,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Millan Antônio,,"Rua Fradique Coutinho, 1360",3031-6007,Pinheiros,,4,4,,
259,-46636552,-23546994,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Museu de Arte de São Paulo - MASP - Galeria Prestes Maia,,Vale do Anhangabaú c/ Praça Patriarca,,Centro,,4,4,,
260,-46667203,-23566706,355030845000010,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Nóbrega Antiquário e Galeria,,"Rua Pe. João Manoel, 1231",3068-9388,Jardim Paulista,,4,4,,
261,-46679078,-23575979,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Nara Roesler,,"Av. Europa, 655",3063-2344,Jardim Europa,,4,4,,
262,-46674404,-23562110,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,NovAndré Galeria,,"Rua Estados Unidos, 2.280",3081-6664,Jardim América,,4,4,,
263,-46665858,-23580660,355030845000072,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Panamericana Escola de Arte e Design,,"Rua Groenlândia, 77",3885-7890,Jardim Paulista,,4,4,,
264,-46687464,-23568376,355030862000067,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Paparazzi,,"Av. Pedroso de Morais, 100",3816-5520,Pinheiros,,4,4,,
265,-46657192,-23559716,355030807000098,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,Parque Avenida Galeria de Arte,,"Av. Paulista, 1776",3287-9260,Bela Vista,,4,4,,
266,-46704857,-23615517,355030854000052,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Pinakotheke São Paulo,,"Rua Ministro Nelson Hungria, 200",3758-5202,Parque Real,,4,4,,
267,-46674255,-23562474,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Portal Galeria de Arte,,"Rua Estados Unidos, 2.241",3081-0339,Jardim América,,4,4,,
268,-46687078,-23576713,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Renot Antiques (Shopping Iguatemi),,"Av. Brig. Faria Lima, 2232",3032-3633,Jardim Paulistano,,4,4,,
269,-46685251,-23580292,355030862000115,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Ricardo Camargo Galeria,,"Rua Frei Galvão, 121",3031-3879,Jardim Paulistano,,4,4,,
270,-46683157,-23566214,355030862000038,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Rosa Barbosa,,"Rua Auriflama, 87",3085-4428,Pinheiros,,4,4,,
271,-46663117,-23566838,355030845000020,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,RPA,,"Rua Peixoto Gomide, 1789",3064-3405,Jardim Paulista,,4,4,,
272,-46687078,-23576713,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Iguatemi - espaço fashion,,"Av. Brigadeiro Faria Lima, 2.232",3038-6000,Jardim Paulistano,,4,4,,
273,-46680866,-23571534,355030862000160,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Valu Oria,,"Rua Gabriel Monteiro da Silva, 1.403",3083-0811,Jardim América,,4,4,,
274,-46690290,-23595216,355030835000035,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Workplace Funchal,,"Rua Funchal., 538",3849-0136,Vila Olímpia,,4,4,,
275,-46648948,-23544338,355030826000098,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Acervo Monteiro Lobato,,"Rua General Jardim, 485",256-4122,Consolação,,5,1,,
276,-46712476,-23611065,355030854000084,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Capela do Morumbi - integra Museu da Cid. SP,,"Av. Morumbi, 5.387",3772-4301,Morumbi,05650-00,5,1,,
277,-46610371,-23578381,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Capela Imperial/Casa do Grito,,"Parque da Independãncia, s/n",6168-0012,Ipiranga,04261-07,5,1,,
278,-46632586,-23529738,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Casa da Memória Paulistana,,"Pça. Cel. Fernando Prestes, 152",3326-1010,Luz,01124-06,5,1,,
279,-46709356,-23561028,355030812000053,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Casa do Bandeirante,,"Praça Monteiro Lobato, s/n",3031-0920,Butantã,05506-03,5,1,,
280,-46631840,-23548390,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Casa no  1,,"Rua Roberto Simonsen, 136 - B",3105-2030,Centro,01017-02,5,1,,
281,-46609959,-23582308,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Espaço Museolúrgico do Monumento Ë Independãncia,,"Parque da Independãncia, s/n",6168-0012,Ipiranga,04261-07,5,1,,
282,-46655461,-23585872,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu Afrobrasil,,"Rua Pedro ÁlvaresCabral, s/n - Portão 10, Pavilhão Padre Manoel da N",5579-0593,Parque Ibirapuera,,5,1,,
283,-46631851,-23548395,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,"Museu da Cidade de São Paulo ""Solar da Marquesa de Santos""",,"R. Roberto Simonsen, 136 - Pátio do Colégio",3106-2218,Centro,01017-02,5,1,,
284,-46720942,-23583729,355030812000135,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Folclore - Casa do Sertanista,,"Praça Dr. Enio Barbosa, s/n",3721-9096,Butantã,,5,1,,
285,-46468533,-23569628,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,Museu do Meio Ambiente  - Parque do Carmo,,"Av. Afonso de Sampaio e Souza, 951",6748-0010,Jd. Nossa do Carmo,,5,1,,
286,-46644228,-23650004,355030838000025,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,Museu do Sítio da Ressaca,,"Rua Nadra Raffoul Mokodsi, 3",2577-5461,Jabaquara,,5,1,,
287,-46638079,-23545693,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Museu do Teatro Municipal,,"Baixos do Viaduto do Chá, s/n",3241-3815,Centro,01049-00,5,1,,
288,-46624827,-23524478,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu dos Transportes Públicos Gaetano Ferolla,,"Av. Cruzeiro do Sul, 780 - Estação Armãnia",3315-8884,Pari,,5,1,,
289,-46632401,-23547676,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Museu e Capela Padre José de  Anchieta,,"Praça Pátio do Colégio, 2",3105-6899,Centro,,5,1,,
290,-46639659,-23569642,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Pinacoteca Municipal - Centro Cultural São Paulo,,"Rua Vergueiro, 1.000",3277-3277,Liberdade,,5,1,,
291,-46711965,-23603126,355030854000067,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Acervo do Palácio dos Bandeirantes,,"Av. Morumbi, 4.500",3845-3263,Morumbi,,5,2,,
292,-46626019,-23515174,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Arquivo do Estado,,"Rua Voluntários da Pátria, 596",6221-4785,Santana,,5,2,,
293,-46674248,-23546074,355030860000054,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Casa Guilherme de Almeida,,"Rua Macapá, 187",3673-1883,Sumaré,,5,2,,
294,-46719760,-23556752,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleção Mário de Andrade,,"Av.. Professor Melo Moraes, 1235 - bloco D,  2 andar",815-3106,Cidade Universitária,,5,2,,
295,-46697189,-23521487,355030848000011,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Estação Ciência - USP,,"Rua Guaicurus, 1.274/1.394",3673-7022,Lapa,,5,2,,
296,-46638474,-23534973,355030866000114,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Estação Pinacoteca,,"Rua General Osório, 66, 30 piso",3337-0185,Luz,,5,2,,
297,-46750116,-23533557,355030841000002,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Fundação Museu Tecnologia de São Paulo,,"Av. Eng. Bllinvs, 526",3768-5785,Jaguaré,,5,2,,
298,-46719978,-23558727,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Instituto de Estudos Brasileiros da USP,,"Av. Prof. Mello Moraes, travessa 8, 14",3818-3427,Cidade Universitária,,5,2,,
299,-46667392,-23525450,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da América Latina,,"Av. Auro Soares de Moura Andrade, 664",3823-9611,Barra Funda,,5,2,,
300,-46638474,-23534973,355030866000114,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Memorial da Liberdade,,"Largo General Osório, 66",3337-0185,Campos Elíseos,,5,2,,
301,-46613893,-23549561,355030810000051,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,Memorial do Imigrante,,"R. Visconde de Parnaíba, 1.316",6692-2497,Brás,,5,2,,
302,-46626735,-23640031,355030827000140,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Museu Botânico Dr. João Babosa Rodrigues,,"Av. Miguel Estéfano,  3.687",5584-6300,Saúde,,5,2,,
303,-46657044,-23584975,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Aeronáutica,,Pavilhão Lucas Garcez - Parque Ibirapuera,570-3915,Ibirapuera,,5,2,,
304,-46726593,-23555741,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Anatomia  Veterinária - MAV,,"Av. Prof. Lúcio Martins Rodrigues, Trav. 4, Bloco 7 - USP",3818-4234,Cidade Universitária,,5,2,,
305,-46684027,-23580438,355030862000114,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Casa Brasileira,,"Av. Brig. Faria Lima, 2.705",3032-3727,Jardim Paulistano,,5,2,,
306,-46715088,-23562092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Educação e do Brinquedo,,"Av. da Universidade, 308 bloco B - sala, 38",3818-3351,Cidade Universitária,,5,2,,
307,-46637421,-23549423,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Faculdade de Direito da USP,,"Largo do São Francisco, 95",3111-4033/,Centro,,5,2,,
308,-46628242,-23531424,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Polícia Militar,,"Rua Dr. Jorge Miranda, 308",3311-9955,Bom Retiro,,5,2,,
309,-46739389,-23564193,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Anatomia Humana,,"Edif.  Biomédicas III - sala 4 - Av. Prof. Lineu Prestes, 2.415",3818-7360,Cidade Universitária,,5,2,,
310,-46740054,-23558807,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arqueologia  e Etnologia,,"Av. Prof. Almeida Prado, 1.466",3818-4905,Cidade Universitária,,5,2,,
311,-46721859,-23559590,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arte Contemporânea - MAC,,"Rua Reitoria, 160  - Prédio Novo da Reitoria",3091-3039,Cidade Universitária,,5,2,,
312,-46653135,-23587415,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Contemporânea - MAC,,"Av. Pedro ÁlvaresCabral, s/n, portão 3",5573-9932,Parque Ibirapuera,,5,2,,
313,-46631096,-23529855,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu de Arte Sacra,,"Av. Tiradentes, 676",3326-3336,Bom Retiro,,5,2,,
314,-46728343,-23561032,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Geociências da USP,,"Rua do Lago, 562",,Cidade Universitária,,5,2,,
315,-46610128,-23587837,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Zoologia da USP,,"Avenida Nazaré, 481",6165-8100,Ipiranga,,5,2,,
316,-46654035,-23585381,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu do Crime,,"Pça. Reynaldo Porchat, 219 Portão 1 - USP",3813-2233,Cidade Universitária,,5,2,,
317,-46715752,-23568056,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Biológico do Instituto Butantã,,"Av. Dr. Vital Brasil, 1.500",3726-7222,Butantã,,5,2,,
318,-46633000,-23550685,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Tribunal de Justiça,,"Pça. da Sé, s/n - Palácio da Justiça",3105-7533,Centro,,5,2,,
319,-46633779,-23459002,355030851000119,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Florestal Octávio Veccchi,,"Rua do Horto, 931",6231-8555,Tremembé,,5,2,,
320,-46667693,-23529396,355030806000015,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Museu Geológico do Estado,,"Av. Francisco Matarazzo, 455 Parque da ?gua Branca",3673-6797,Barra Funda,,5,2,,
321,-46669921,-23554270,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Histórico de Faculdade de Medicina da USP (Prof. Carlo,,"Av.Dr. Arnaldo, 455 Prédio Principal",3066-7249,Jardim Paulista,,5,2,,
322,-46719863,-23565731,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Histórico de Instituto Butantã,,"Av. Dr. Vital Brasil, 1.500",3726-7222,Butantã,,5,2,,
323,-46731436,-23560223,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Oceanográfico,,"Pra?a Oceanográfico, 19 - USP",3818-6587,Cidade Universitária,,5,2,,
324,-46609686,-23585771,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu Paulista da Universidade de São Paulo (Museu do Ipiran,,"Parque da Independãncia, s/n",6165-8000,Ipiranga,,5,2,,
325,-46672150,-23554191,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Técnico Científico Oscar Freire,,"Rua Teodoro Sampaio, 115",3085-9677,Cerqueira César,,5,2,,
326,-46715444,-23563749,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Paço das Artes,,"Av. da Universidade, 1 - USP",3814-4832,Cidade Universitária,,5,2,,
327,-46633394,-23534026,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Pinacoteca do Estado,,"Jardim da Luz,  2 - Estação Tiradentes",3229-9844,Bom Retiro,,5,2,,
328,-46710940,-23601617,355030854000098,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Fundação Maria Luísa e Oscar Americano,,"Av. Morumbi, 4.077",3742-0077,Morumbi,,5,4,,
329,-46645510,-23569907,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Itaú Numismática - Instituto Cultural Itaú,,"Av. Paulista ,149 - 9 andar",5084-7272,Bela Vista,,5,4,,
330,-46769349,-23745783,355030843000305,3550308005290,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,Muesu da Associação dos Funcionários Públicos,,"Av. dos Funcionários Públicos, 2051",5517-0738,Guarapiranga,,5,4,,
331,-46633597,-23545205,355030878000007,3550308005001,80,SE,9,SE,Centro,Centro,Museu Banespa,,"Rua João Brícola,  24 - 2 andar",3249-7180,Centro,,5,4,,
332,-46675972,-23573037,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu Brasileiro da Escultura - MuBE,,"Av. Europa, 218",3081-8611,Pinheiros,,5,4,,
333,-46633209,-23548693,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu Carmem Miranda,,"Pça. da Sé, 111",3258-2122,Centro,,5,4,,
334,-46673964,-23532835,355030860000071,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Museu Contemporâneo das Invenções,,"Av. Dr. Homem de Mello, 1.109",3873-3211,Perdizes,,5,4,,
335,-46727835,-23603537,355030894000048,3550308005178,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Museu da Abadia de São Geraldo,,"Rua Santo Américo, 357",3742-1888,Morumbi,,5,4,,
336,-46662518,-23544314,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Arte Brasileira,,"Rua Alagoas, 903 Pacaembu",3662-1662,Pacaembu,,5,4,,
337,-46633209,-23548693,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Caixa Econômica Federal,,"Pça. da Sé, 111 - 4 andar",,,,5,4,,
338,-46663257,-23584119,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Estrela - Casa dos Sonhos,,"Av. República do Líbano, 501",3817-5677,Indianópolis,,5,4,,
339,-46675584,-23572658,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Imagem e do Som - MIS,,"Avenida Europa, 158",3085-1498,Jardim Europa,,5,4,,
340,-46750116,-23533557,355030841000002,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Museu da Tecnologia,,"Av. Eng. Billings, 526",,Jaguaré,,5,4,,
341,-46655460,-23561256,355030807000098,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,Museu de Arte de São Paulo Assis Chateaubriand,,"Av. Paulista, 1.578",251-5644,Jardim Paulista,,5,4,,
342,-46601690,-23582364,355030834000025,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Arte Mágica e Iluminismo,,"Rua Silva Bueno, 519",6161-2200,Ipiranga,,5,4,,
343,-46656030,-23587686,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Moderna - MAM,,Marquise do Ibirapuera Parque do Ibirapuera,5549-9688,Ibirapuera,,5,4,,
344,-46597802,-23597945,355030834000080,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu do Automóvel de São Paulo,,"Rua, 1822, 1.472",274-1687/6,Ipiranga,,5,4,,
345,-46622592,-23572180,355030814000020,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,Museu do Cinema Avtuzzo,,"Av. Lins Vasconcelos, 1.042 conj. 82",3208-9986,Cambuci,,5,4,,
346,-46705807,-23679435,355030879000013,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Museu do Computador,,"Av. Rio Bonito, 1.201",5521-3655,Interlagos,,5,4,,
347,-46718257,-23535358,355030848000083,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,Museu do Relógio Professor Dimas de Melo Pimenta,,"Av. Diógenes Ribeiro de Lima, 2.333",3022-7922,Alto de Pinheiros,,5,4,,
348,-46644090,-23545548,355030866000012,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Museu do Telefone,,"Av. Ipiranga, 200 - 2 sobreloja",3105-4481,Centro,,5,4,,
349,-46509103,-23492714,355030818000112,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,Museu do Tietã,,"Rua Guira Acangatara, 70 - Parque Ecológico",6958-1477,Cangaíba,,5,4,,
350,-46646913,-23558494,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu dos Óculos Gioconda Giannini,,"Rua dos Ingleses., 108",3253-2000,Bela Vista,,5,4,,
351,-46709778,-23522889,355030848000115,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Museu Espírita,,"Rua Guaricanga, 357/359",3834-6225,Lapa,,5,4,,
352,-46635521,-23561027,355030849000091,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Museu Histórico da Imigração Japonesa,,"Rua São Joaquim, 381 - 7 e 9 andares",6743-9620,Liberdade,,5,4,,
353,-46634510,-23594528,355030890000056,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Lasar Segall,,"Rua Berta, 111",5574-7322,Vila Mariana,,5,4,,
354,-46646889,-23558647,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Memórias do Bixiga,,"Rua dos Ingleses, 118",3285-5009,Bela Vista,,5,4,,
355,-46640567,-23557552,355030807000070,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Paulo Machado de Carvalho (Museu do Futebol),,"Av. Brig. Luiz Antônio, 917, 9 andar",3107-7551,Bela Vista,,5,4,,
356,-46655157,-23586442,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,OCA,Pavilhão da Oca,"Av. Pedro ÁlvaresCabral, s/n",3032-7576,Parque Ibirapuera,,5,4,,
357,-46639659,-23569642,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo,Sala Lima Barreto,"Rua Vergueiro, 1.000",3277-3611,Liberdade,,7,1,,110
358,-46638680,-23542815,355030866000002,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Galeria Olido,Cine Olido,"Av. São João, 473 - Primeiro Piso",3334-0001,Centro,,7,1,,240
359,-46721314,-23557991,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Cineusp,,"Rua do Anfiteatro, 181 favo, 4 Colméia",3091-3540,Cidade Universitária,,7,2,,100
360,-46646138,-23591220,355030890000125,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Cinemateca,,"Lgo. Senador Raul Cardoso, 207",5084-2318,Vila Mariana,,7,3,,104
361,-46700729,-23655017,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Boavista Shopping,Sala 5,"Rua Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,95
362,-46700729,-23655017,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Boavista Shopping,Sala 4,"Rua Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,95
363,-46700729,-23655017,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Boavista Shopping,Sala 3,"Rua Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,118
364,-46700729,-23655017,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Boavista Shopping,Sala 2,"Rua Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,330
365,-46700729,-23655017,355030871000028,3550308005173,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Boavista Shopping,Sala 1,"Rua Borba Gato, 59",5547-6060,Santo Amaro,,7,4,,183
366,-46659310,-23557860,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Bristol -  Playarte,Sala 7,"Av. Paulista, 2.064",3289-0509,Bela Vista,,7,4,,115
367,-46659310,-23557860,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Bristol -  Playarte,Sala 6,"Av. Paulista, 2.064",3289-0509,Bela Vista,,7,4,,242
368,-46659310,-23557860,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Bristol -  Playarte,Sala 5,"Av. Paulista, 2.064",3289-0509,Bela Vista,,7,4,,138
369,-46659310,-23557860,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Bristol -  Playarte,Sala 4,"Av. Paulista, 2.064",3289-0509,Bela Vista,,7,4,,167
370,-46659310,-23557860,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Bristol -  Playarte,Sala 3,"Av. Paulista, 2.064",3289-0509,Bela Vista,,7,4,,144
371,-46659310,-23557860,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Bristol -  Playarte,Sala 2,"Av. Paulista, 2.064",3289-0509,Bela Vista,,7,4,,144
372,-46659310,-23557860,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Bristol -  Playarte,Sala 1,"Av. Paulista, 2.064",3289-0509,Bela Vista,,7,4,,444
373,-46689216,-23573042,355030862000102,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Calcenter,,"Av. Brig. Faria Lima, 1.884",3812-1363,Pinheiros,,7,4,,140
374,-46634344,-23547060,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Centro Cultural do Banco do Brasil,,"Rua ÁlvaresPenteado, 112",3113-3600/,Centro,,7,4,,87
375,-46682424,-23525100,355030860000138,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,Cine Arte Lílian Lemmertz,Sala 2,"Rua Cl?lia, 33",3864-3129/,Lapa,,7,4,,90
376,-46682424,-23525100,355030860000138,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,Cine Arte Lílian Lemmertz,Sala 1,"Rua Cl?lia, 33",3864-3129/,Lapa,,7,4,,93
377,-46659637,-23558107,355030845000095,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Cine Bombril,Sala 2,"Av. Paulista, 2.073",3285-3696,Jardim Paulista,,7,4,,100
378,-46659637,-23558107,355030845000095,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Cine Bombril,Sala 1,"Av. Paulista, 2.073",3285-3696,Jardim Paulista,,7,4,,300
379,-46665553,-23562899,355030845000013,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Cine Clube Vitrine,Sala 3,"R. Augusta, 2.530",3085-3781/,Jardim Paulista,,7,4,,100
380,-46665553,-23562899,355030845000013,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Cine Clube Vitrine,Sala 2,"R. Augusta, 2.530",3085-7684,Jardim Paulista,,7,4,,170
381,-46665553,-23562899,355030845000013,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Cine Clube Vitrine,Sala 1,"R. Augusta, 2.530",3085-7684,Jardim Paulista,,7,4,,285
382,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Cine Morumbi (Shopping Morumbi),Sala 4,"Av. Roque Petroni Jr., 1.089",5189-4655,Santo Amaro,,7,4,,227
383,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Cine Morumbi (Shopping Morumbi),Sala 3,"Av. Roque Petroni Jr., 1.089",5189-4655,Santo Amaro,,7,4,,246
384,-46696710,-23622298,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Cine Morumbi (Shopping Morumbi),Sala 2,"Av. Roque Petroni Jr., 1.089",5189-4655,Santo Amaro,,7,4,,207
