ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
437,-46709356,-23561028,355030812000053,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Casa do Bandeirante,,"Pc Monteiro Lobato, s/n",3031-0920,Butantã,05506-03,5,1,1954,
438,-46632700,-23595772,355030890000056,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Casa Modernista,,"R Santa Cruz, 325",,Vila Mariana,04121-000,5,1,2008,
439,-46609918,-23578196,355030834000095,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Espaço Museológico do Monumento - IndependÛcia,,"Parque da Independência, s/n",6168-0012,Ipiranga,04261-07,5,1,1922,
440,-46648523,-23594991,355030890000175,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Memorial do Ensino Municipal,,"R Diogo de Faria, 1247",5080-5055,Vila Clementino,,5,1,1995,
441,-46631552,-23548027,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,"Museu da Cidade de São  Paulo ""Solar da Marquesa de Santos""",,"R Roberto Simonsen, 136 - Pßtio do ColÚgio",3105-6118,Centro,01017-02,5,1,,
442,-46720942,-23583729,355030812000135,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Folclore - Casa do Sertanista,,"Pc Dr Ennio Barbato, s/n",3721-9096,Caxingui,,5,1,1947,
443,-46664692,-23548705,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu do Futebol,Estádio do Pacambu - Complexo esportivo,"Pc Charles Miller, s/n",3663-3848,Pacaembu,,5,1,,
444,-46468298,-23569899,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,Museu do Meio Ambiente  - Parque do Carmo,,"Av Afonso de Sampaio e Souza, 951",6748-0010,Jd. Nossa do Carmo,,5,1,,
445,-46644228,-23650004,355030838000025,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,Museu do Sítio da Ressaca,,"R Nadra Raffoul Mokodsi, 3",5011-7233,Jabaquara,,5,1,1979,
446,-46638074,-23545389,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Museu do Teatro Municipal,,"Baixos do Viaduto do Chß, s/n",3241-3815,Centro,01049-00,5,1,1983,
447,-46624518,-23524358,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu dos Transportes Públicos Gaetano Ferolla,,"Av Cruzeiro do Sul, 780 - Estação Armênia",3315-8884,Pari,,5,1,1985,
448,-46631626,-23547124,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Museu e Capela Padre José de  Anchieta,,"Pc Pátio do Colégio, 2",3105-6899,Centro,,5,1,1979,
449,-46655461,-23585872,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Pavilhão das Culturas Brasileiras,,"R Pedro Álvares Cabral, s/n - Portão 10, Pavilhão Padre Manoel da Nóbrega",5083-0199,Parque Ibirapuera,04094-000,5,1,2004,
450,-46655461,-23585872,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu Afro Brasil,,"R Pedro Álvares Cabral, s/n - Portão 10, Pavilhão Padre Manoel da Nóbrega",3320-8900,Parque Ibirapuera,04094-050,5,2,,
451,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Pinacoteca Municipal - Centro Cultural São Paulo,,"R Vergueiro, 1.000",3397-4002,Liberdade,,5,1,,
452,-46648563,-23506329,355030821000032,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,Sítio Morrinhos (Centro de Arqueologia de São Paulo),,"R Santo Anselmo, 101",2236-6121,Jardim São Bento,,5,1,,
453,-46648563,-23506329,355030821000032,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,Centro de Arqueologia de São Paulo,,"R Santo Anselmo, 101",2208-7717,Jardim São Bento,,5,1,,
454,-46711535,-23600707,355030854000067,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Acervo do Palácio dos Bandeirantes,,"Av Morumbi, 4.500",3845-3263,Morumbi,,5,2,1985,
455,-46625852,-23514794,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Arquivo do Estado,,"R Voluntários da Pátria, 596",6221-4785,Santana,,5,2,1721,
456,-46673390,-23546381,355030860000054,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Casa Guilherme de Almeida,,"R Macapa, 187",3673-1883,SumarÚ,,5,2,1979,
457,-46670972,-23556026,355030845000125,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Hitórico-cultural de Enfermagem Iberoamericana,,"Av Dr Eneas Carvalho Aguiar, 419",3066-7542,Jardim América,,5,2,1992,
458,-46712197,-23563092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleção de Artes Visuais do Instituto de Estudos Brasileiros da Universidade de São Paulo - IEB/USP,,"R Prof. Mello Moraes, 140",3091-3247,Cidade Universitária,,5,2,1962,
459,-46720283,-23558211,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleçao Mário de Andrade (Biblioteca do IEB),,"Av Professor Melo Moraes, 1235 - bloco D,  2 andar",30913467.000000,Cidade Universitária,,5,2,1962,
460,-46697792,-23520513,355030848000010,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Estação Ciência - USP,,"R Guaicurus, 1.274/1.394",3673-7022,Lapa,05508-900,5,2,1987/06/24,
461,-46638382,-23534712,355030866000115,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Estação Pinacoteca,,"Largo General Osório, 66",3335-4990,Luz,,5,2,1905,
462,-46719978,-23558727,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Instituto de Estudos Brasileiros da USP,,"Av Prof. Mello Moraes, travessa 8, 14",3818-3427,Cidade Universitária,,5,2,1968,
463,-46665078,-23527091,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da America Latina - PavilhÒo da Criatividade,,"Av Auro Soares de Moura Andrade, 664",3823-9611/4600,Barra Funda,,5,2,1989,
464,-46638382,-23534712,355030866000115,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Memorial da ResistÛncia de SãoPaulo,,"Lgo. Gal. Osório, 66",3335-4990,Campos Elíseos,,5,2,2002/07/04,
465,-46611973,-23549469,355030853000071,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Memorial do Imigrante,,"R Visconde de Parnaiba, 1.316",6692-2497,Bras,,5,2,1998/04/06,
466,-46618231,-23471307,355030882000126,3550308005131,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu AcadÛmico Cadete Eduardo Pinheiro,,"Av Agua Fria, 1923",6997-7000,Agua Fria,,5,2,1994,
467,-46715752,-23567989,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Biológico do Instituto Butantã,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,1901,
468,-46626735,-23640031,355030827000140,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Museu Botânico Dr. João Barbosa Rodrigues,,"Av Miguel Estéfano,  3.031",5073-6300,Saúde,,5,2,1942,
469,-46670472,-23554670,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Coroplastico Augusto Esteves,,"Av Dr Arnaldo, 455 - 2? andar",3066-7000,Pinheiros,,5,2,1980,
470,-46657044,-23584975,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Aeronáutica,,PavilhÒo Lucas Garcez - Parque Ibirapuera,6412-6727,Ibirapuera,,5,2,1959,
471,-46726593,-23555741,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Anatomia  Veterinária - MAV Prof. Plínio Pinto e Silva,,"Av Prof. Lúcio Martins Rodrigues, Trav.  4, Bloco 7 - USP",3091-4234,Cidade Universitária,05508-900,5,2,1984,
472,-46684073,-23579442,355030862000114,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Casa Brasileira,,"Av Brig. Faria Lima, 2.705",3032-3727,Jardim Paulistano,,5,2,1970,
473,-46715088,-23562092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Educacão e do Brinquedo,,"Av da Universidade, 308 bloco B - sala, 42",3091-2353,Cidade Universitária,05508-900,5,2,1999,
474,-46636525,-23549640,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Faculdade de Direito da USP,,"Lg do São Francisco, 95",3111-4033/4037,Centro,01005-010,5,2,1999,
475,-46634798,-23534591,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Língua Portuguesa,,"Pc da Luz, s/n",3326-0775,Centro,,5,2,2006/03/20,
476,-46629520,-23531286,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Policia Militar,,"R Dr Jorge Miranda, 308",3227-3793,Bom Retiro,,5,2,1958,
477,-46641995,-23525879,355030809000029,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Saúde Pública Emílio Ribas,,"R Tenente Pena, 100",3331-0341,Bom Retiro,,5,2,1979,
478,-46739389,-23564193,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Anatomia Humana Prof. Alfonso Bovero,,"Edif.  Biomédicas III - sala 4 - Av Prof. Lineu Prestes, 2.415",3091-7360,Cidade Universitária,05508-900,5,2,1999/03/10,
479,-46740054,-23558807,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arqueologia  e Etnologia da USP,,"Av Prof. Almeida Prado, 1.466",3091-5042,Cidade Universitária,05507-000,5,2,1989,
480,-46653135,-23587415,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Contemporânea - MAC,,"Av Pedro Álvares  Cabral, 1301 - Portão 3",5573-9932,Parque Ibirapuera,,5,2,1963,
481,-46722414,-23559244,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arte Contemporânea - MAC-USP,,"R da Pç. do Relógio, 160",3091-3035,Cidade Universitária,05507-000,5,2,1963,
482,-46630100,-23530008,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu de Arte Sacra,,"Av Tiradentes, 676",3326-5393,Bom Retiro,,5,2,1970,
483,-46721965,-23559371,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Ciências da USP (MAC-USP),,"R  da Reitoria, 109, Bl. L, Sala 104",3091-3252,Cidade Universitária,05508-900,5,2,2001/05/04,
484,-46725953,-23565600,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Farmácia (vinculado - Faculdade de Ciências Farmacéuticas/FCF),,"Av Prof. Lineu Prestes, 580 (ao lado da Diretoria)",3091-3674/3677,Butantã,05508-900,5,2,1992,
485,-46728343,-23561032,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Geociências da USP,,"R do Lago, 562",3091-3952,Cidade Universitária,05508-080,5,2,1934,
486,-46715752,-23567989,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Microbiologia do Instituto Butantã,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,2002,
487,-46724712,-23554243,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,"Museu de Rochas, Minerais e Minérios (vinculado ao Instituto de Geociências - IGc)",,Av Prof. Martins Rodrigues,3091-3952,Butantã,05508-900,5,2,,
488,-46609908,-23587842,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Zoologia da USP,,"Av Nazare, 481",6165-8100,Ipiranga,04333-000,5,2,1940,
489,-46712838,-23564863,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Crime - Academia de Polícia Dr. Coriolano Nogueira Cobra,,"Pc Reynaldo Porchat, 219 Portão 1 - 2º andar, ala 4 USP",3813-2233 r. 266,Cidade Universitária,05507-040,5,2,1930,
490,-46647554,-23584675,355030832000012,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu do Instituto Biológico,,"R Dr Amâncio de Carvalho, 546",,Vila Mariana,,5,2,2004/01/08,
491,-46632828,-23551471,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Tribunal de Justiça do Estado de São  Paulo,,"Pç. da Sé, s/n - 2 andar - Palácio da Justica",3105-7533,Centro,,5,2,1995,
492,-46634038,-23461513,355030851000119,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Florestal Octavio Veccchi,,"R do Horto, 931",6231-8555,Tremembe,,5,2,1931,
493,-46667693,-23529396,355030806000015,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Museu Geológico do Estado Waldemar Levrcve,,"Av Francisco Matarazzo, 455 Parque da Água Branca",3673-6797,Barra Funda,,5,2,1967,
494,-46670472,-23554670,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Histórico de Faculdade de Medicina da USP (Prof. Carlos da Silva Lacaz),,"Av Dr Arnaldo, 455 - quarto  andar - Prédio Principal",3066-7249,Jardim Paulista,01246-903,5,2,1977,
495,-46715752,-23567989,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Histórico de Instituto Butantã,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,1981,
496,-46731436,-23560223,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Oceanográfico do Instituto Oceanográfico da Universidade de São  Paulo,,"Pc Oceanográfico, 191 - USP",3091-6501,Cidade Universitária,,5,2,1988,
497,-46609373,-23585431,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu Paulista da Universidade de São Paulo (Museu do Ipiranga),,"Parque da Independência, s/n",6165-8000,Ipiranga,04263-000,5,2,1893,
498,-46622186,-23505715,355030870000047,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Peniteciário Paulista,,Av Ataliba Leonel (dependências da Penitenciária do Estado),6221-0316 / 0319 /0320,Carandiru,02033-000,5,2,1994,
499,-46671277,-23554013,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Tecnico-Científico Oscar Freire,,"R Teodoro Sampaio, 115",3085-9677,Cerqueira César,05405-000,5,2,,
500,-46714636,-23564409,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Paço das Artes,,"Av da Universidade, 1 - USP",3814-4832,Cidade Universitária,,5,2,,
501,-46633394,-23534026,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Pinacoteca do Estado,,"Jardim da Luz,  2 - Estação Tiradentes",3224-1000,Bom Retiro,,5,2,,
502,-46655215,-23562038,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu de Valores do Banco Central,,"Av Paulista,1804 térreo",3491-6404,Cerqueira César,01310-092,5,3,1994,
503,-46642479,-23597689,355030890000123,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Prof. Dr. Wlademir da Pr·ssia Gomes Ferraz (Escola Paulista da Medicina/Unifesp),,"R Botucatu, 740",5576-4258,Vila Clementino,04023-900,5,3,1999,
504,-46630895,-23522635,355030809000018,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Acervo Esportivo Cultural e Histórico do Clube Regatas Tietê,,"Av Santos Dumont, 343",3228-5244,Santana,,5,4,1991,
505,-46609502,-23592104,355030834000144,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Arquivo da Cúria Mertropolitana de São Paulo,,"Av Nazaré, 993",2272-3644,Ipiranga,,5,4,,
506,-46637489,-23511913,355030870000060,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Centro Historico de Aeroclube de São Paulo,,"Av Olavo Fontoura, 650 - Campo de Marte",6221-9477,Santana,,5,4,1990,
507,-46689490,-23579227,355030862000118,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Centro Pro-Memoria Hans Nobiling,,"R Angelina Maffei Vita, 493",3817-9715,Jardim Paulistano,,5,4,1991,
508,-46643053,-23530069,355030869000098,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,FundaçãoEnergia e Saneamento,,"Al Cleveland, 601",3333-5600,Campos Elíseos,,5,4,1998,
509,-46710486,-23602923,355030854000098,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Fundação Maria Luisa e Oscar Americano,,"Av Morumbi, 4.077",3742-0077,Morumbi,,5,4,1974,
510,-46733072,-23549320,355030841000025,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Fundação Museu Tecnologia de SãoPaulo,,"Av Eng. Billings, 526",3768-5785,Jaguaré,,5,4,1970/04/20,
511,-46626439,-23559640,355030849000100,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,Fundação Patrimônio Histórico da Energia,,"R Lavapés, 463",3276-4747,Cambuci,,5,4,,
512,-46710970,-23612699,355030854000062,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Instituto Lina Bo e P.M. Bardi,,"R Bandeirante Sampaio Soares, 420",3744-9902/9830,Vila Morumbi,,5,4,1990,
513,-46695021,-23552438,355030862000105,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Instituto Museu da Pessoa Net,,"R Delfna, 342",3814-4105,Vila Madalena,,5,4,,
514,-46626540,-23514418,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Instituto Museu e Biblioteca de Odontologia de SãoPaulo,,"R Voluntários da Patria , 547",3064-0106,Santana,,5,4,1986,
515,-46645613,-23570016,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Itaú Numismática - Instituto Cultural Itaú,,"Av Paulista ,149 - 9 andar",2168-1876,Bela Vista,,5,4,2002,
516,-46719691,-23601060,355030854000042,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Memorial do São Paulo Futebol Clube,,"Pc Roberto Gomes Pedrosa, Portão 17",3749-8072,Morumbi,,5,4,1994,
517,-46566317,-23526710,355030880000055,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Memorial do Sport Club Corinthians Paulista,,"R São Jorge, 777",6195-3000,Tatuapé,,5,4,2006/01/28,
518,-46676142,-23572780,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu Brasileiro da Escultura - MuBE,,"R Alemanha, 221",2594-2601,Pinheiros,,5,4,1997,
519,-46673936,-23532895,355030860000071,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Museu Contemporaneo das Invenc§es,,"Av Dr Homem de Mello, 1.109",3873-3211,Perdizes,,5,4,1996,
520,-46727835,-23603537,355030894000048,3550308005178,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Museu da Abadia de São Geraldo,,"R Santo Américo, 357",3742-1888,Morumbi,,5,4,1999/12,
521,-46662500,-23544296,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Arte Brasileira - MAB,,"R Alagoas, 903 Pacaembu",3662-1662,Pacaembu,,5,4,1961,
522,-46635849,-23546834,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Arte Brasileira - MAB-Centro,,"Pc Patriarca, 78",3101-1776,Centro,,5,4,2004,
523,-46769349,-23745783,355030843000305,3550308005290,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,Museu da Associação dos Funcionários Públicos,,"Av dos Funcionários Públicos, 2051",5517-0738,Guarapiranga,,5,4,,
524,-46632354,-23548672,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Caixa Econômica Federal,,"Pc da Sé, 111 - sexto andar",3107-0498,,,5,4,1984,
525,-46660964,-23603418,355030832000017,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Cerveja,,"Pc Nossa Senhora Aparecida, 76",5056-0207,Moema,,5,4,1986,
526,-46670581,-23537914,355030860000075,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Museu da Cultura (PUC),,"R Monte Alegre, 984",3670-8559,Perdizes,,5,4,1994,
527,-46662876,-23584282,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Estrela - Casa dos Sonhos,,"Av República do Líbano, 501",3817-5677,Indian¾polis,,5,4,,
528,-46656912,-23548703,355030826000013,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Farmácia,,"R Itacolomi, 601",3257-4746,Higienópolis,,5,4,1988,
529,-46675743,-23572213,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Imagem e do Som - MIS,,"Av Europa, 158",2117-4777,Jardim Europa,,5,4,1970,
530,-46649623,-23542274,355030826000077,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Irmandade da Santa Casa de Misericórdia,,"R Dr Cesário Motta Jr, 112",2176-7000,Vila Buarque,,5,4,,
531,-46697088,-23555623,355030802000059,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Pessoa,,R Natingui. 1100,2144-7150/7151,Pinheiros,,5,4,1991,
532,-46662500,-23544296,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu de Arte Brasileira,,"R Alagoas, 903",3662-7198,Higienópolis,,5,4,,
533,-46655410,-23560901,355030807000098,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,Museu de Arte de SãoPaulo Assis Chateaubriand - MASP,,"Av Paulista, 1.578",3251-5644,Jardim Paulista,,5,4,1947,
534,-46601458,-23582350,355030834000049,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Arte Mágica e Iluminismo e Prestidigitação João Peixoto do Santos,,"R Silva Bueno, 519, conj. 42",6168-7000,Ipiranga,,5,4,1982,
535,-46658579,-23586183,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Moderna  MAM - Ibirapuera,,Av Pedro Álvares Cabral. s/n - portão 3,5085-1300,Ibirapuera,,5,4,1948,
536,-46649623,-23542274,355030826000077,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Museu de Ciências Farmacéuticas Paulo Queiroz Marques (Santa Casa),,"R Dr Cesßrio Motta Jr, 112",3814-4105,Vila Buarque,,5,4,,
537,-46598167,-23597996,355030834000080,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu do Automóvel de São Paulo,,"R 1822, 1.472",6168-8084,Ipiranga,,5,4,1999,
538,-46622725,-23572902,355030814000020,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,Museu do Cinema Avtuzzo,,"Av Lins Vasconcelos, 1.042 conj. 82",3208-9986,Cambuci,,5,4,2005,
539,-46667908,-23567579,355030845000025,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu do Clube AtlÚtico Paulistano,,"R Honduras, 1400",3065-2057,Jardim Paulista,,5,4,,
540,-46703235,-23682476,355030879000020,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Museu do Computador,,"Av Rio Bonito, 1.201",5521-3655,Interlagos,,5,4,1998,
541,-46646897,-23558382,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu do Ëculos Gioconda Giannini,,"R dos InglÛses., 108",3289-5953,Bela Vista,,5,4,1997,
542,-46743535,-23528997,355030888000018,3550308005107,90,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,Museu do Rel¾gio Professor Dimas de Melo Pimenta,,"Av Mofarrej, 840",3646-4137,Vila Leopoldina,,5,4,1950,
543,-46635420,-23548975,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Telefone,,"R Benjamin constant,174, 5 andar",3105-4481,Centro,,5,4,1977,
544,-46509103,-23492714,355030818000112,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,Museu do Tietê,,"R Guira Acangatara, 70 - Parque Ecológico",6958-1477,Cangaiba,,5,4,2000,
545,-46700139,-23577475,355030854000029,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Museu do Turfe/Curadoria da Memória do Turfe,,Av Lineu de Paula Machado,3816-4011,Jardim Everest,05601-000,5,4,1996,
546,-46709607,-23522948,355030848000115,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Museu Espirita,,"R Guaricanga, 357/359",3834-6225,Lapa,,5,4,1977,
547,-46644886,-23569133,355030807000055,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Histórico Beata Heinrich,,"Av Paulista, 200",3726-7222,Paraíso,,5,4,1993,
548,-46634841,-23560301,355030849000091,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Museu Histórico da Imigração Japonesa,,"R São Joaquim, 381 - 7 e 9 andares",3209-5465,Liberdade,,5,4,1978,
549,-46619154,-23521256,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu Histórico Dr. Eduardo de Campos Rosmaninho da Associaçao Portuguesa de Desportos,,R Comendador Nestor Pereira,3315-0400,Caninde,,5,4,1920,
550,-46635088,-23549072,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu José Bonifício,,"R Benjamin constant,158 - 7andar",3242-8064,Centro,,5,4,1963,
551,-46635172,-23594058,355030890000058,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Lasar Segal,,"R Berta, 111",5574-7322,Vila Mariana,,5,4,1967,
552,-46583734,-23464507,355030839000005,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,Museu Memória do Jacanã,,"R São Luís Gonzaga, 30",6241-4286,Jacan-,,5,4,1983,
553,-46646889,-23558491,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Memórias do Bixiga e Museu Adoniran Barbosa,,"R dos Inglêses, 118",3285-5009,Bela Vista,,5,4,1980,
554,-46640567,-23557552,355030807000070,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Paulo Machado de Carvalho (Museu do Futebol),,"Av Brig. Luiz Antônio, 917, 9 andar",3107-7551,Bela Vista,,5,4,,
555,-46633526,-23545340,355030878000007,3550308005001,80,SE,9,SE,Centro,Centro,Museu Santander Banespa,,"R João Brícola,  24 - 2 andar",3249-7466/7180,Centro,,5,4,1965,
556,-46655157,-23586442,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,OCA - Pavilhão Lucas Nogueira Garcez,Pavilhão da Oca,"Av Pedro Álvares Cabral, s/n",3032-7576,Parque Ibirapuera,,5,4,1992,
557,-46679875,-23557867,355030845000210,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Vozoteca,,"Pc Benedito Calixto, 86 apto. 62",,Pinheiros,,5,4,,
