cache_last_updated,cache_url,created,datastore_active,description,format,hash,id,last_modified,mimetype,mimetype_inner,name,package_id,package_name,position,resource_type,revision_id,size,state,to_save,url,url_type,webstore_last_updated,webstore_url
,,2017-12-06T09:56:09.861037,False,Acordos de cooperação internacionais celebrados entre a cidade de São Paulo e diversas cidades estrangeiras. ,ZIP,,80951ce4-d414-47d6-91f3-42ad0deaf99d,2017-12-06T11:56:09.744809,,,Acordos de cooperação internacionais - a partir de 2004,36eb0840-becf-49ea-983e-ee3c157c815f,acordos-de-cooperacao-internacional,0,,da8846bb-7345-408d-bf7f-14fba418e38c,,active,False,http://dados.prefeitura.sp.gov.br/dataset/36eb0840-becf-49ea-983e-ee3c157c815f/resource/80951ce4-d414-47d6-91f3-42ad0deaf99d/download/acordodecooperacao.zip,upload,,
,,2018-04-05T11:40:51.561918,False,,ODS,,05db0d88-fbec-465e-9b06-5317eb0de4e4,2018-04-05T14:40:50.907956,,,Refeições Servidas - 2º Sem 2017,177cc59d-d356-40be-b5ed-98b70654ab87,alimentacao-escolar-relatorio-de-refeicoes-servidas,0,,0a02c12a-b943-4c76-9b55-89e43437e67f,,active,True,http://dados.prefeitura.sp.gov.br/dataset/177cc59d-d356-40be-b5ed-98b70654ab87/resource/05db0d88-fbec-465e-9b06-5317eb0de4e4/download/refeicoesservidas2sem2017.ods,upload,,
,,2017-08-22T13:40:01.840689,False,Comparativo da média diária de refeições servidas no 1º semestre de 2016 e 2017.,ODS,,897ce9f4-912d-4955-b234-9a8972356542,2017-08-22T16:40:01.431751,,,Refeições Servidas - 2016 x 2017,177cc59d-d356-40be-b5ed-98b70654ab87,alimentacao-escolar-relatorio-de-refeicoes-servidas,1,,2e70af66-65ca-4291-9a58-fe73ba1df651,,active,True,http://dados.prefeitura.sp.gov.br/dataset/177cc59d-d356-40be-b5ed-98b70654ab87/resource/897ce9f4-912d-4955-b234-9a8972356542/download/comparativomediadiaria.ods,upload,,
,,2017-08-22T13:38:53.696913,False,,ODS,,1290ebfd-be40-4f13-ad3e-5c51e2776a9b,2017-08-22T16:38:53.594294,,,Refeições Servidas - 1º Sem 2017,177cc59d-d356-40be-b5ed-98b70654ab87,alimentacao-escolar-relatorio-de-refeicoes-servidas,2,,0a02c12a-b943-4c76-9b55-89e43437e67f,,active,True,http://dados.prefeitura.sp.gov.br/dataset/177cc59d-d356-40be-b5ed-98b70654ab87/resource/1290ebfd-be40-4f13-ad3e-5c51e2776a9b/download/refeicoesservidas1sem2017.ods,upload,,
,,2017-07-31T16:24:46.478351,False,,ODS,,f37cfa1b-8532-4f07-b93a-7ad0f5f7d9f9,2017-07-31T19:24:46.381046,,,Refeições Servidas - 2016,177cc59d-d356-40be-b5ed-98b70654ab87,alimentacao-escolar-relatorio-de-refeicoes-servidas,3,,0a02c12a-b943-4c76-9b55-89e43437e67f,,active,True,http://dados.prefeitura.sp.gov.br/dataset/177cc59d-d356-40be-b5ed-98b70654ab87/resource/f37cfa1b-8532-4f07-b93a-7ad0f5f7d9f9/download/refeicoes-servidas-2016.ods,upload,,
,,2016-12-13T14:21:32.048962,False,,ODS,,9f9e1fc8-a46c-4228-84da-241cd06552ca,2016-12-13T16:21:31.963271,,,Refeições Servidas - 2009 a 2015,177cc59d-d356-40be-b5ed-98b70654ab87,alimentacao-escolar-relatorio-de-refeicoes-servidas,4,,0a02c12a-b943-4c76-9b55-89e43437e67f,,active,True,http://dados.prefeitura.sp.gov.br/dataset/177cc59d-d356-40be-b5ed-98b70654ab87/resource/9f9e1fc8-a46c-4228-84da-241cd06552ca/download/codaetotalrefeicoesserie.ods,upload,,
,,2019-03-14T11:50:37.294226,True,,XLS,,4b807d7a-d411-48d7-a1dc-2b4b1e1f9a39,2019-03-14T14:50:37.202974,,,Valor Unitário das Refeições - 2014,16a2accc-1190-41d3-ac1b-7bb8c58dfb2b,alimentacao-escolar-valor-unitario-das-refeicoes,0,,51b85403-90eb-4410-8b75-4944993d76a7,,active,True,http://dados.prefeitura.sp.gov.br/dataset/16a2accc-1190-41d3-ac1b-7bb8c58dfb2b/resource/4b807d7a-d411-48d7-a1dc-2b4b1e1f9a39/download/valorunitariorefeicoes2014.xls,upload,,
,,2019-03-14T11:51:03.993368,False,,XLS,,5a72d745-89cf-4f65-b16f-5ce393e777cc,2019-03-14T14:51:03.898377,,,Valor Unitário das Refeições - 2015,16a2accc-1190-41d3-ac1b-7bb8c58dfb2b,alimentacao-escolar-valor-unitario-das-refeicoes,1,,9196d6f8-8c3d-4299-8286-3cac8dff3f93,,active,True,http://dados.prefeitura.sp.gov.br/dataset/16a2accc-1190-41d3-ac1b-7bb8c58dfb2b/resource/5a72d745-89cf-4f65-b16f-5ce393e777cc/download/valorunitariorefeicoes2015.xls,upload,,
,,2019-03-14T11:51:39.352496,False,,XLS,,1494a283-bf7d-4db1-9199-1e199bd12904,2019-03-14T14:51:39.260860,,,Valor Unitário das Refeições - 2016,16a2accc-1190-41d3-ac1b-7bb8c58dfb2b,alimentacao-escolar-valor-unitario-das-refeicoes,2,,98d66732-d913-4da9-88e4-bdac8578861c,,active,True,http://dados.prefeitura.sp.gov.br/dataset/16a2accc-1190-41d3-ac1b-7bb8c58dfb2b/resource/1494a283-bf7d-4db1-9199-1e199bd12904/download/valorunitariorefeicoes2016.xls,upload,,
,,2019-03-14T11:54:17.525698,False,,XLS,,f06941d1-b705-43c9-89f2-116d04a3e4e8,2019-03-14T14:54:17.365149,,,Valor Unitário das Refeições - 2017,16a2accc-1190-41d3-ac1b-7bb8c58dfb2b,alimentacao-escolar-valor-unitario-das-refeicoes,3,,bfca4f0e-839c-4ef8-8647-bfabbc76f709,,active,True,http://dados.prefeitura.sp.gov.br/dataset/16a2accc-1190-41d3-ac1b-7bb8c58dfb2b/resource/f06941d1-b705-43c9-89f2-116d04a3e4e8/download/valorunitariorefeicoes2017.xls,upload,,
,,2019-03-14T11:55:21.127592,True,,XLS,,98748399-5a33-421d-a52c-fc9d9a856237,2019-03-14T14:55:21.026691,,,Valor Unitário das Refeições - 2018 - 1º TRIM.,16a2accc-1190-41d3-ac1b-7bb8c58dfb2b,alimentacao-escolar-valor-unitario-das-refeicoes,4,,f3d5bcb8-f26a-45d1-b3ad-aeef6f1556da,,active,True,http://dados.prefeitura.sp.gov.br/dataset/16a2accc-1190-41d3-ac1b-7bb8c58dfb2b/resource/98748399-5a33-421d-a52c-fc9d9a856237/download/valorunitariorefeicoes2018janamar.xls,upload,,
,,2019-03-14T11:56:46.195571,True,,XLS,,467d2e99-1f9f-4ee2-8817-11700696f78c,2019-03-14T14:56:46.096032,,,Valor Unitário das Refeições - ABR/18 - 2019,16a2accc-1190-41d3-ac1b-7bb8c58dfb2b,alimentacao-escolar-valor-unitario-das-refeicoes,5,,7e118a3d-c962-4996-9a00-aedec13d6e21,,active,True,http://dados.prefeitura.sp.gov.br/dataset/16a2accc-1190-41d3-ac1b-7bb8c58dfb2b/resource/467d2e99-1f9f-4ee2-8817-11700696f78c/download/valorunitariorefeicoesabril2018a2019.xls,upload,,
,,2016-12-07T10:54:44.166457,False,,XLSX,,c96eb787-4240-40d8-9429-eeed6559a4e6,2016-12-07T12:54:44.097451,,,Dicionário,f8c68778-16ea-4f11-acae-87515a8a44fb,ambientes-das-unidades-educacionais,0,,79dcb884-f284-4b55-8968-9547ee61b239,,active,True,http://dados.prefeitura.sp.gov.br/dataset/f8c68778-16ea-4f11-acae-87515a8a44fb/resource/c96eb787-4240-40d8-9429-eeed6559a4e6/download/dicionarior32.xlsx,upload,,
,,2017-09-28T15:00:46.522496,False,Extração - Ago/2017,CSV,,d0b8cc93-0b8d-43e7-bf61-34ee1fecb9ec,2017-09-28T18:00:46.394639,,,Ambientes das Unidades Educacionais - 2017,f8c68778-16ea-4f11-acae-87515a8a44fb,ambientes-das-unidades-educacionais,1,,e74a751f-4716-4924-8fb7-b19e9fbdebc4,,active,True,http://dados.prefeitura.sp.gov.br/dataset/f8c68778-16ea-4f11-acae-87515a8a44fb/resource/d0b8cc93-0b8d-43e7-bf61-34ee1fecb9ec/download/ambientesago17.csv,upload,,
,,2016-12-07T10:53:33.444850,False,Extração - Set/2016,CSV,,24252e25-3522-448d-a6c0-390fb5076ea0,2017-09-28T18:05:05.246772,,,Ambientes das Unidades Educacionais - 2016,f8c68778-16ea-4f11-acae-87515a8a44fb,ambientes-das-unidades-educacionais,2,,b4b7c9b5-f227-4ddc-9dc1-3ce56719c355,,active,True,http://dados.prefeitura.sp.gov.br/dataset/f8c68778-16ea-4f11-acae-87515a8a44fb/resource/24252e25-3522-448d-a6c0-390fb5076ea0/download/ambientesset16.csv,upload,,
,,2017-09-28T15:08:26.872286,False,Extração - Set/2015,CSV,,8d5abccd-4f70-4ba6-96c5-f71cb36148d3,2017-09-28T18:08:26.730353,,,Ambientes das Unidades Educacionais - 2015,f8c68778-16ea-4f11-acae-87515a8a44fb,ambientes-das-unidades-educacionais,3,,5fc94162-7e78-49bf-9e1d-b2836534756c,,active,True,http://dados.prefeitura.sp.gov.br/dataset/f8c68778-16ea-4f11-acae-87515a8a44fb/resource/8d5abccd-4f70-4ba6-96c5-f71cb36148d3/download/ambientesset15.csv,upload,,
,,2017-09-28T15:11:58.916198,False,Extração - Set/2014,CSV,,11305dd0-cae4-4e87-861c-edce4353a0d3,2017-09-28T18:11:58.736489,,,Ambientes das Unidades Educacionais - 2014,f8c68778-16ea-4f11-acae-87515a8a44fb,ambientes-das-unidades-educacionais,4,,bd16c0b7-2a61-41b0-bccb-013471024b7f,,active,True,http://dados.prefeitura.sp.gov.br/dataset/f8c68778-16ea-4f11-acae-87515a8a44fb/resource/11305dd0-cae4-4e87-861c-edce4353a0d3/download/ambientesset14.csv,upload,,
,,2017-09-28T15:12:17.302861,False,Extração - Set/2013,CSV,,a20d1c92-ee86-4572-98a1-89e4d296ee11,2017-09-28T18:12:17.138071,,,Ambientes das Unidades Educacionais - 2013,f8c68778-16ea-4f11-acae-87515a8a44fb,ambientes-das-unidades-educacionais,5,,5fc94162-7e78-49bf-9e1d-b2836534756c,,active,True,http://dados.prefeitura.sp.gov.br/dataset/f8c68778-16ea-4f11-acae-87515a8a44fb/resource/a20d1c92-ee86-4572-98a1-89e4d296ee11/download/ambientesset13.csv,upload,,
,,2018-09-10T15:46:07.644932,True,"Apreensões efetuadas no ano de 2017. Contendo local, mercadoria e responsável pela apreensão.",CSV,,2595d8bc-9f1b-46af-bc20-bc92f614bcd8,2018-09-17T19:01:10.047103,,,Apreensões Efetuadas (2017),b288c7ac-0367-4b79-a7d7-48fe809ae354,apreencoes-efetuadas-subprefeitura-pinheiros,0,,e390e653-88b2-4c22-afee-f3c8f6bbb941,,active,False,http://dados.prefeitura.sp.gov.br/dataset/b288c7ac-0367-4b79-a7d7-48fe809ae354/resource/2595d8bc-9f1b-46af-bc20-bc92f614bcd8/download/apreensoesefetuadas.csv,upload,,
,,2018-09-10T15:46:22.736636,False,"Apreensões efetuadas no ano de 2017. Contendo local, mercadoria e responsável pela apreensão.",ODS,,eff3dd3c-fd41-43a7-8490-a892adba3316,2018-09-17T19:01:15.130077,,,Apreensões Efetuadas (2017),b288c7ac-0367-4b79-a7d7-48fe809ae354,apreencoes-efetuadas-subprefeitura-pinheiros,1,,275c0f00-ebbc-4f3e-9fd9-34403ee8dce4,,active,False,http://dados.prefeitura.sp.gov.br/dataset/b288c7ac-0367-4b79-a7d7-48fe809ae354/resource/eff3dd3c-fd41-43a7-8490-a892adba3316/download/apreensoesefetuadas.ods,upload,,
,,2018-09-10T15:46:45.008310,True,"Apreensões efetuadas no ano de 2017. Contendo local, mercadoria e responsável pela apreensão.",XLSX,,8309b9b5-a362-4589-8936-9d7338ee2eac,2018-09-17T19:01:20.943987,,,Apreensões Efetuadas (2017),b288c7ac-0367-4b79-a7d7-48fe809ae354,apreencoes-efetuadas-subprefeitura-pinheiros,2,,275c0f00-ebbc-4f3e-9fd9-34403ee8dce4,,active,False,http://dados.prefeitura.sp.gov.br/dataset/b288c7ac-0367-4b79-a7d7-48fe809ae354/resource/8309b9b5-a362-4589-8936-9d7338ee2eac/download/apreensoesefetuadas.xlsx,upload,,
,,2019-02-20T18:13:49.681228,False,Relatório de aprovação de alvarás - 2018,XLS,,3473939c-446a-4bb0-96fd-d39e8ce2861e,2019-02-20T21:13:49.511496,,,Relatório de aprovação de alvarás - 2018,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,0,,90d024c6-70c9-477d-8a0b-cdb7465b5052,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/3473939c-446a-4bb0-96fd-d39e8ce2861e/download/anual2018dezembro.xls,upload,,
,,2019-02-20T18:21:08.604293,False,Relatório de aprovação de alvarás - 2018,CSV,,3fbe7b6a-4178-48c1-8f5d-8e07372f64e4,2019-02-20T21:21:08.425969,,,Relatório de aprovação de alvarás - 2018,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,1,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/3fbe7b6a-4178-48c1-8f5d-8e07372f64e4/download/anual2018dezembro.csv,upload,,
,,2019-02-20T18:13:14.801569,False,Relatório de aprovação de alvarás - 2017,XLS,,ed646a79-9392-40be-8716-dd06caa8334e,2019-02-20T21:13:14.308974,,,Relatório de aprovação de alvarás - 2017,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,2,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/ed646a79-9392-40be-8716-dd06caa8334e/download/anual2017dezembro.xls,upload,,
,,2019-02-20T18:21:34.698597,False,Relatório de aprovação de alvarás - 2017,CSV,,28554ebc-b82c-42da-ae32-638eede637a2,2019-02-20T21:21:34.515627,,,Relatório de aprovação de alvarás - 2017,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,3,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/28554ebc-b82c-42da-ae32-638eede637a2/download/anual2017dezembro.csv,upload,,
,,2019-02-20T18:12:26.414848,False,Relatório de aprovação de alvarás - 2016,XLS,,356ea59e-1922-4348-918f-35652563e8bb,2019-02-20T21:12:26.242021,,,Relatório de aprovação de alvarás - 2016,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,4,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/356ea59e-1922-4348-918f-35652563e8bb/download/anual2016.xls,upload,,
,,2019-02-20T18:22:05.201375,False,Relatório de aprovação de alvarás - 2016,CSV,,7b832fb1-c6b5-45e8-850b-abfbac3e0997,2019-02-20T21:22:05.012414,,,Relatório de aprovação de alvarás - 2016,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,5,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/7b832fb1-c6b5-45e8-850b-abfbac3e0997/download/anual2016.csv,upload,,
,,2019-02-20T18:05:45.151099,False,Relatório de aprovação de alvarás - 2015,XLS,,43f9184f-fe73-4418-b1e9-5bc64467a973,2019-02-20T21:05:44.950136,,,Relatório de aprovação de alvarás - 2015,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,6,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/43f9184f-fe73-4418-b1e9-5bc64467a973/download/anual2015.xls,upload,,
,,2019-02-20T18:22:32.689053,False,Relatório de aprovação de alvarás - 2015,CSV,,67c0218d-f341-4155-99ef-c6fe5dc0dde4,2019-02-20T21:22:32.279926,,,Relatório de aprovação de alvarás - 2015,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,7,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/67c0218d-f341-4155-99ef-c6fe5dc0dde4/download/anual2015.csv,upload,,
,,2015-12-14T14:31:44.643776,False,Relatório de aprovação de alvarás - 2014,XLS,,97958fae-fa86-43a2-bbca-0ea0e9671678,2015-12-14T16:31:44.495261,,,Relatório de aprovação de alvarás - 2014,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,8,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/97958fae-fa86-43a2-bbca-0ea0e9671678/download/anual2014.xls,upload,,
,,2015-12-14T14:32:11.145913,False,Relatório de aprovação de alvarás - 2014,CSV,,5fcb21be-454c-49b2-a0b5-f2fc5d482ecb,2015-12-14T16:32:11.068883,,,Relatório de aprovação de alvarás - 2014,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,9,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/5fcb21be-454c-49b2-a0b5-f2fc5d482ecb/download/anual2014.csv,upload,,
,,2015-12-14T14:32:35.249098,False,Relatório de aprovação de alvarás - 2013,XLS,,d0309294-7160-415d-b586-43dfe4ab1d03,2015-12-14T16:32:35.169669,,,Relatório de aprovação de alvarás - 2013,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,10,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/d0309294-7160-415d-b586-43dfe4ab1d03/download/anual2013.xls,upload,,
,,2015-12-14T14:32:55.964581,False,Relatório de aprovação de alvarás - 2013,CSV,,249eaac5-7df4-41c4-8d6b-beecb070ef5a,2015-12-14T16:32:55.871864,,,Relatório de aprovação de alvarás - 2013,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,11,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/249eaac5-7df4-41c4-8d6b-beecb070ef5a/download/anual2013.csv,upload,,
,,2015-12-14T14:33:17.537092,False,Relatório de aprovação de alvarás - 2012,XLS,,d5642461-9a59-47eb-8b67-a2f220f64b01,2015-12-14T16:33:17.450036,,,Relatório de aprovação de alvarás - 2012,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,12,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/d5642461-9a59-47eb-8b67-a2f220f64b01/download/anual2012.xls,upload,,
,,2015-12-14T14:33:54.977984,False,Relatório de aprovação de alvarás - 2012,CSV,,e6a770ae-98fe-4ad0-aff4-461f3734a597,2015-12-14T16:33:54.891613,,,Relatório de aprovação de alvarás - 2012,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,13,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/e6a770ae-98fe-4ad0-aff4-461f3734a597/download/anual2012.csv,upload,,
,,2015-12-14T14:34:15.051918,False,Relatório de aprovação de alvarás - 2011,XLS,,79b257cc-e4b8-4e4a-aefd-7c6541198c7a,2015-12-14T16:34:14.962528,,,Relatório de aprovação de alvarás - 2011,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,14,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/79b257cc-e4b8-4e4a-aefd-7c6541198c7a/download/anual2011.xls,upload,,
,,2015-12-14T14:34:33.789377,False,Relatório de aprovação de alvarás - 2011,CSV,,12b393a8-ffc5-4dd1-b765-1ed127d0fa2f,2015-12-14T16:34:33.696347,,,Relatório de aprovação de alvarás - 2011,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,15,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/12b393a8-ffc5-4dd1-b765-1ed127d0fa2f/download/anual2011.csv,upload,,
,,2015-12-14T14:34:53.529649,False,Relatório de aprovação de alvarás - 2010,XLS,,10cbf642-8b64-4b3c-a352-9f30294659c0,2015-12-14T16:34:53.434219,,,Relatório de aprovação de alvarás - 2010,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,16,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/10cbf642-8b64-4b3c-a352-9f30294659c0/download/anual2010.xls,upload,,
,,2015-12-14T14:35:13.295368,False,Relatório de aprovação de alvarás - 2010,CSV,,05da7ec9-1ac5-4efc-81f7-017b1fef0c95,2015-12-14T16:35:13.182952,,,Relatório de aprovação de alvarás - 2010,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,17,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/05da7ec9-1ac5-4efc-81f7-017b1fef0c95/download/anual2010.csv,upload,,
,,2015-12-14T14:35:36.679175,False,Relatório de aprovação de alvarás - 2009,XLS,,8e80de23-f100-449c-b065-682676dce13c,2015-12-14T16:35:36.575147,,,Relatório de aprovação de alvarás - 2009,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,18,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/8e80de23-f100-449c-b065-682676dce13c/download/anual2009.xls,upload,,
,,2015-12-14T14:35:59.772142,False,Relatório de aprovação de alvarás - 2009,CSV,,084c5cd9-26cd-43c1-b9c6-d1893c6dd038,2015-12-14T16:35:59.669626,,,Relatório de aprovação de alvarás - 2009,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,19,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/084c5cd9-26cd-43c1-b9c6-d1893c6dd038/download/anual2009.csv,upload,,
,,2015-12-14T14:36:20.270767,False,Relatório de aprovação de alvarás - 2008,XLS,,310c4173-63b9-4f76-a039-346dc6c06ec0,2015-12-14T16:36:20.163012,,,Relatório de aprovação de alvarás - 2008,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,20,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/310c4173-63b9-4f76-a039-346dc6c06ec0/download/anual2008.xls,upload,,
,,2015-12-14T14:36:43.004782,False,Relatório de aprovação de alvarás - 2008,CSV,,0394835b-fe26-4c04-9c90-d865e6526621,2015-12-14T16:36:42.897610,,,Relatório de aprovação de alvarás - 2008,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,21,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/0394835b-fe26-4c04-9c90-d865e6526621/download/anual2008.csv,upload,,
,,2015-12-14T14:37:02.618162,False,Relatório de aprovação de alvarás - 2007,XLS,,02b690b2-6efd-4b27-8b8a-58710cb85ea9,2015-12-14T16:37:02.469253,,,Relatório de aprovação de alvarás - 2007,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,22,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/02b690b2-6efd-4b27-8b8a-58710cb85ea9/download/anual2007.xls,upload,,
,,2015-12-14T14:37:22.315690,False,Relatório de aprovação de alvarás - 2007,CSV,,ddab769d-97ad-4cef-bbd0-aa6363cdc13e,2015-12-14T16:37:22.203805,,,Relatório de aprovação de alvarás - 2007,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,23,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/ddab769d-97ad-4cef-bbd0-aa6363cdc13e/download/anual2007.csv,upload,,
,,2015-12-14T14:37:38.961674,False,Relatório de aprovação de alvarás - 2006,XLS,,fa726e66-6c78-4899-8dc3-9b477d5cce63,2015-12-14T16:37:38.847276,,,Relatório de aprovação de alvarás - 2006,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,24,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/fa726e66-6c78-4899-8dc3-9b477d5cce63/download/anual2006.xls,upload,,
,,2015-12-14T14:38:00.181487,False,Relatório de aprovação de alvarás - 2006,CSV,,391397ea-14d9-4ac2-bac1-f0bcc006c7f5,2015-12-14T16:38:00.056663,,,Relatório de aprovação de alvarás - 2006,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,25,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/391397ea-14d9-4ac2-bac1-f0bcc006c7f5/download/anual2006.csv,upload,,
,,2015-12-14T14:38:25.210196,False,Relatório de aprovação de alvarás - 2005,XLS,,1d2c29fa-b985-4e05-b130-9a0069df1973,2015-12-14T16:38:25.087216,,,Relatório de aprovação de alvarás - 2005,9d9d62e2-3221-4265-a714-b06a4993d5f6,aprovacao-de-alvaras,26,,43ec5613-a88f-4d5a-98ee-f3b67d2b6a23,,active,False,http://dados.prefeitura.sp.gov.br/dataset/9d9d62e2-3221-4265-a714-b06a4993d5f6/resource/1d2c29fa-b985-4e05-b130-9a0069df1973/download/anual2005.xls,upload,,
