ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
353,-46660288,-23550123,355030826000017,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Casa das Artes Galeria,,"R Bahia, 871",3661-9595,Higienópolis,,4,4,,
354,-46663188,-23559064,355030845000056,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Escritório de Arte Oswaldo Kathalian,,"R Haddock Lobo, 858",3082-9002,Cerqueira César,,4,4,,
355,-46665291,-23567328,355030845000024,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Escritório de Arte Renot,,"Al Ministro Rocha Azevedo, 1327",3083-5933,Jardim Paulista,,4,4,,
356,-46657023,-23541742,355030826000050,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Espaço Arte M. Mizrahi,,"Av Higienópolis, 618 - piso Higienópolis (loja 342)",3823-2828,Higienópolis,,4,4,,
357,-46669566,-23567369,355030845000025,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Euroart Castelli,,"R Colombia, 157",3088-9797,Jardim Europa,,4,4,,
358,-46649574,-23593172,355030890000223,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Galeria São Paulo,,"R Estado de Israel, 1456",3062-8855,Jardim Paulistano,,4,4,,
359,-46689320,-23561660,355030862000001,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Heloisa Paternostro Escritório de Arte,,"R Simao Álvares , 648",3814-4379,Pinheiros,,4,4,,
360,-46686639,-23573556,355030862000099,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Jo Slaviero e Guedes Galeria de Arte,,"Al Gabriel Monteiro da Silva, 2074",3061-9856,Jardim Paulistano,,4,4,,
361,-46669790,-23560107,355030845000085,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Rarebit,,"R Mello Alves, 360",3081-4350,Jardim Paulista,,4,4,,
362,-46677533,-23568110,355030862000096,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Aloísio Cravo Arte e Leilões,,"R Groenlandia, 1897",3088-7142,Jardim Europa,,4,4,,
363,-46663818,-23565405,355030845000001,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Antiquário Patrimônio,,"Al Ministro Rocha Azevedo, 1068",3064-1750,Jardim Paulista,,4,4,,
364,-46641771,-23541045,355030866000035,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Bruno Musatti,,"R Pedro Américo, 32, 14º andar, conjunto A",3361-9990,Centro,,4,4,,
365,-46638519,-23589488,355030890000012,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Galeria Fotoforma,,"R Alcindo Parreira, 50",5575-2917,Vila Mariana,,4,4,,
366,-46657137,-23556187,355030826000107,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Galeria Seta - Escritório de Arte,,"R Antônio Carlos, 282",288-6860,Cerqueira César,,4,4,,
367,-46666646,-23558513,355030845000087,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Livraria Futuro Infinito,,"Al Franca, 1567",3064-5358,Jardim Paulista,,4,4,,
368,-46667852,-23564858,355030845000011,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Livraria Gaudi,,"R Augusta, 2872",3081-1010,Jardim Paulista,,4,4,,
369,-46684033,-23536774,355030860000040,3550308005055,61,PERDIZES,8,LAPA,Oeste,Oeste,Miolo Espaço de Arte Contemporânea,,"Av Prof. Alfonso Bovero, 1022",9777-9654,Perdizes,,4,4,,
370,-46652066,-23540910,355030869000108,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Pussycat  Galeria,,"R Jaguaribe, 482",9127-6735,Higienópolis,,4,4,,
371,-46634254,-23545266,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Salve Jorge Centro,,"Pc Antônio Prado, 33",3812-4342,Centro,,4,4,,
372,-46663676,-23565136,355030845000001,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Dconcept  Escritório de Arte,,"Al Lorena, 1257 G1",3085-5006,Jardim Paulista,,4,4,,
373,-46651791,-23540389,355030869000108,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Central,,"R Fortunato , 236",3333-6839,Vila Buarque,,4,4,,
374,-46714048,-23597891,355030854000067,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Casa dos Macacos,,"R dos Combatentes do Gueto, 29",3816-3219,Morumbi,,4,4,,
375,-46657787,-23573982,355030845000141,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Spazio Surreale,,"R Caconde, 132",3884-8449,Vila Mariana,,4,4,,
376,-46645392,-23549985,355030866000028,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Calligraphia Galeria e Loja de Arte,,"R Avanhandava, 40A",3151-6477,Bela Vista,,4,4,,
377,-46662264,-23559501,355030845000056,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Emma Thomas,,"R Augusta, 2052, cj. 2",,Cerqueira César,,4,4,,
378,-46735166,-23636254,355030883000193,3550308005176,85,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,Auditorio HM,,"R José Ramon Urtiza, 206",2167-4090,Morumbi,,4,4,,
379,-46665966,-23564477,355030845000192,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Brito Central,,"R Oscar Freire, 562",,Jardim Paulista,,4,4,,
380,-46663242,-23567031,355030845000020,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Sylvio Nery,,"R Oscar Freire, 164",,Jardim Paulista,,4,4,,
381,-46688966,-23572025,355030862000099,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeria Uirapuru,,"Av Faria Lima, 1795/52",,Jardim Paulista,,4,4,,
382,-46639847,-23586104,355030890000034,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Ateliê Sandro Solsona,,"R Franca Pinto, 378",,Vila Mariana,,4,4,,
383,-46648106,-23557371,355030807000033,3550308005011,07,BELA VISTA,9,SE,Centro,Centro,Escritório de Arte de São Paulo,,"R ConSélheiro Carrao, 640",,Bela Vista,,4,4,,
384,-46681070,-23572087,355030862000160,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Firma Casa,,"Al Gabriel Monteiro da Silva, 1487",,Jardim Paulistano,,4,4,,
385,-46655267,-23551932,355030826000034,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Galeria Mercúrio,,"R Bela Cintra, 350",,Indianópolis,,4,4,,
386,-46704726,-23559321,355030802000039,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,Ateliê Ely Bueno,,"Pc Silveira Santos, 2",,Alto de Pinheiros,,4,4,,
387,-46697155,-23562748,355030862000074,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Estação,,"R Ferreira de Araújo, 625",3813-7253,Pinheiros,,4,4,,
388,-46683825,-23573483,355030862000097,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Bia Dória,,"Al Gabriel Monteiro da Silva, 1802",3063-0572,Jardim América,,4,4,,
389,-46642259,-23546002,355030866000001,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Estúdio Risco,,"Av São  Luís, 187 - 2º andar, loja 4",9127-0707,Centro,,4,4,,
390,-46636971,-23557378,355030849000087,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Galeria de Arte - Espaço Cultural Casa de PortuGal,,"Av Liberdade, 602",3209-5554,Liberdade,,4,4,,
391,-46678022,-23561078,355030845000078,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria EDENº343,,"R Lisboa, 285",3063-2299,Cerqueira César,,4,4,,
392,-46688192,-23558043,355030862000009,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço + Soma,,"R Fidalga, 98",3031-7945,Pinheiros,,4,4,,
393,-46664751,-23568040,355030845000024,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Lordello & Gobbi Escritório de Arte,,"R Peixoto Gomide, 2020",3088-1632,Jardim Paulista,,4,4,,
394,-46650484,-23545596,355030826000057,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Instituto de Arte Contemporânea (IAC),,"Rua Maria Antônia, 258",3255-2009,Vila Buarque,,4,4,,
395,-46676961,-23559266,355030845000115,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Brasiliana,,"Rua Arthur de Azevedo, 520",3086-4273,Cerqueira César,,4,4,,
396,-46668891,-23560881,355030845000050,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Mendes Wood,,"Rua da Consolação, 3368",2528-6331,Cerqueira César,,4,4,,
397,-46679496,-23566110,355030862000159,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Canvas Galeria de Arte,,"Rua Joaquim Antunes, 187",2592-0345,Pinheiros,,4,4,,
398,-46662255,-23570661,355030845000044,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Lugar Pantemporâneo,,"Avenida Nove de Julho, 3653",3018-2230,Jardim Paulista,,4,4,,
399,-46685771,-23560797,355030862000129,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Território da Foto,,"Rua Mateus Grou, 580",2737-7392,Pinheiros,,4,4,,
400,-46665143,-23591615,355030832000010,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Galeria Horizonte,,"Rua João Lourenço, 79",3044-1057,Vila Nova Conceição,,4,4,,
401,-46684984,-23562777,355030862000035,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeria Nuvem,,"Rua Mateus Grou, 355",3061-1237,Pinheiros,,4,4,,
402,-46648772,-23544521,355030826000098,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Acervo e Museu Monteiro Lobato,,"R Gal Jardim, 485",3256-4122,Consolação,,5,1,1959,
403,-46633300,-23529287,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Arquivo Histórico Municipal,,"Pc Cel. Fernando Prestes, 152",3326-1010,Luz,01124-06,5,1,1907,
404,-46712603,-23611204,355030854000084,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Capela do Morumbi - integra Museu da Cid. SP,,"Av Morumbi, 5.387",3772-4301,Morumbi,05650-00,5,1,1980/01/25,
405,-46609172,-23580816,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Capela Imperial/Casa do Grito,,"Parque da Independência, s/n",6168-0012,Ipiranga,04261-07,5,1,1952,
406,-46709356,-23561028,355030812000053,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Casa do Bandeirante,,"Pc Monteiro Lobato, s/n",3031-0920,Butantã,05506-03,5,1,1954,
407,-46630784,-23547964,355030878000002,3550308005001,80,SE,9,SE,Centro,Centro,Casa da Imagem (antiga Casa Número 1),,"R Roberto Simonsen, 136 - B",3105-2030,Centro,01017-02,5,1,1976?,
408,-46609918,-23578196,355030834000095,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Espaço Museológico do Monumento - Independêcia,,"Parque da Independ-ncia, s/n",6168-0012,Ipiranga,04261-07,5,1,1922,
409,-46648523,-23594991,355030890000175,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Memorial do Ensino Municipal,,"R Diogo de Faria, 1247",5080-5055,Vila Clementino,,5,1,1995,
410,-46655461,-23585872,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu Afrobrasil,,"R Pedro Álvares Cabral, s/n - Portão 10, Pavilhão Padre Manoel da Nóbrega",5579-0593,Parque Ibirapuera,,5,1,2004,
411,-46630784,-23547964,355030878000002,3550308005001,80,SE,9,SE,Centro,Centro,"Museu da Cidade de São  Paulo ""Solar da Marquesa de Santos""",,"R Roberto Simonsen, 136 - Pátio do Colégio",3106-2218,Centro,01017-02,5,1,,
412,-46720942,-23583729,355030812000135,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Folclore - Casa do Sertanista,,"Pc Dr Ennio Barbato, s/n",3721-9096,Caxingui,,5,1,1947,
413,-46468284,-23569880,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,Museu do Meio Ambiente  - Parque do Carmo,,"Av Afonso de Sampaio e Souza, 951",6748-0010,Jd. Nossa do Carmo,,5,1,,
414,-46644228,-23650004,355030838000025,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,Museu do Sítio da Ressaca,,"R Nadra Raffoul Mokodsi, 3",2577-5461,Jabaquara,,5,1,1979,
415,-46638074,-23545389,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Museu do Teatro Municipal,,"Baixos do Viaduto do Chá, s/n",3241-3815,Centro,01049-00,5,1,1983,
416,-46624518,-23524358,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu dos Transportes Públicos Gaetano Ferolla,,"Av Cruzeiro do Sul, 780 - Estação Arm-nia",3315-8884,Pari,,5,1,1985,
417,-46631626,-23547124,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Museu e Capela Padre José de  Anchieta,,"Pc Pátio do Colégio, 2",3105-6899,Centro,,5,1,1979,
418,-46639819,-23569854,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Pinacoteca Municipal - Centro Cultural São Paulo,,"R Vergueiro, 1.000",3277-3277,Liberdade,,5,1,,
419,-46632700,-23595772,355030890000056,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Casa Modernista,,"R Santa Cruz, 325",,Vila Mariana,04121-000,5,1,1905/06/30,
420,-46648563,-23506329,355030821000032,3550308005062,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,Sítio Morrinhos (Centro de Arqueologia de São Paulo),,"R Santo Anselmo, 101",2236-6121,Jardim São  Bento,,5,1,,
421,-46664692,-23548705,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu do Futebol,Estádio do Pacambu - Complexo esportivo,"Pc Charles Miller, s/n",3663-3848,Pacaembu,,5,1,,
422,-46711535,-23600707,355030854000067,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Acervo do Palácio dos Bandeirantes,,"Av Morumbi, 4.500",3845-3263,Morumbi,,5,2,1985,
423,-46625854,-23514794,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Arquivo do Estado,,"R Voluntários da Patria, 596",6221-4785,Santana,,5,2,1721,
424,-46673390,-23546381,355030860000054,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Casa Guilherme de Almeida,,"R Macapa, 187",3673-1883,Sumaré,,5,2,1979,
425,-46670972,-23556026,355030845000125,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Hitórico-cultural de Enfermagem Iberoamericana,,"Av Dr Eneas Carvalho Aguiar, 419",3066-7542,Jardim América,,5,2,1992,
426,-46712197,-23563092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleção de Artes Visuais do Instituto de Estudos Brasileiros da Universidade de São Paulo - IEB/USP,,"R Prof. Mello Moraes, 140",3091-3247,Cidade Universitária,,5,2,1962,
427,-46720283,-23558211,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleção Mário de Andrade (Biblioteca do IEB),,"Av Professor Melo Moraes, 1235 - bloco D,  2º andar",30913467.000000,Cidade Universitária,,5,2,1962,
428,-46697792,-23520513,355030848000010,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Estação Ciência - USP,,"R Guaicurus, 1.274/1.394",3673-7022,Lapa,05508-900,5,2,1987/06/24,
429,-46638417,-23534727,355030866000115,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Estação Pinacoteca,,"R Gal Osorio, 66, 3º piso",3337-0185,Luz,,5,2,1905,
430,-46719978,-23558727,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Instituto de Estudos Brasileiros da USP,,"Av Prof. Mello Moraes, travessa 8, 14",3818-3427,Cidade Universitária,,5,2,1968,
431,-46665078,-23527091,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da America Latina - Pavilhão da Criatividade,,"Av Auro Soares de Moura Andrade, 664",3823-9611/4600,Barra Funda,,5,2,1989,
432,-46638382,-23534712,355030866000115,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Memorial da Resistência de São Paulo,,"Lgo. Gal.  Osório, 66",3337-0185,Campos Elíseos,,5,2,2002/07/04,
433,-46611973,-23549469,355030853000071,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Memorial do Imigrante,,"R Visconde de Parnaiba, 1.316",6692-2497,Bras,,5,2,1998/04/06,
434,-46618231,-23471307,355030882000126,3550308005131,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Acadêmico Cadete Eduardo Pinheiro,,"Av Agua Fria, 1923",6997-7000,Água Fria,,5,2,1994,
435,-46722305,-23565775,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Biológico do Instituto Butantãn,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,1901,
436,-46626735,-23640031,355030827000140,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Museu Botânico Dr. João Barbosa Rodrigues,,"Av Miguel Estéfano,  3.031",5073-6300,Saúde,,5,2,1942,
437,-46670472,-23554670,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Coroplastico Augusto Esteves,,"Av Dr Arnaldo, 455 - 2¼",3066-7000,Pinheiros,,5,2,1980,
438,-46657044,-23584975,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Aeronáutica,,Pavilhão Lucas Garcez - Parque Ibirapuera,6412-6727,Ibirapuera,,5,2,1959,
439,-46726593,-23555741,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Anatomia  Veterinária - MAV Prof. Plínio Pinto e Silva,,"Av Prof. Lúcio Martins Rodrigues, Trav.  4, Bloco 7 - USP",3091-4234,Cidade Universitária,05508-900,5,2,1984,
440,-46684073,-23579442,355030862000114,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Casa Brasileira,,"Av Brig. Faria Lima, 2.705",3032-3727,Jardim Paulistano,,5,2,1970,
441,-46715088,-23562092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Educacão e do Brinquedo,,"Av da Universidade, 308 bloco B - sala, 42",3091-2353,Cidade Universitária,05508-900,5,2,1999,
442,-46636525,-23549640,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Faculdade de Direito da USP,,"Lg do São  Francisco, 95",3111-4033/4037,Centro,01005-010,5,2,1999,
443,-46634798,-23534591,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Língua Portuguesa,,"Pc da Luz, s/n",3326-0775,Centro,,5,2,2006/03/20,
444,-46629520,-23531286,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Policia Militar,,"R Dr Jorge Miranda, 308",3227-3793,Bom Retiro,,5,2,1958,
445,-46641995,-23525879,355030809000029,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Saúde Pública Emílio Ribas,,"R Tenente Pena, 100",3331-0341,Bom Retiro,,5,2,1979,
446,-46739389,-23564193,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Anatomia Humana Prof. Alfonso Bovero,,"Edif.  Biomédicas III - sala 4 - Av Prof. Lineu Prestes, 2.415",3091-7360,Cidade Universitária,05508-900,5,2,1999/03/10,
447,-46740054,-23558807,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arqueologia  e Etnologia da USP,,"Av Prof. Almeida Prado, 1.466",3091-5042,Cidade Universitária,05507-000,5,2,1989,
448,-46721859,-23559590,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arte Contemporânea - MAC,,"R Reitoria, 160  - Prédio Novo da Reitoria",3091-3035,Cidade Universitária,05507-000,5,2,1963,
449,-46653135,-23587415,355030832000011,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Contemporânea - MAC,,"Av Pedro Álvares  Cabral, s/n, portão 3 - Pavilhão Cecílio Matarazzo 3º piso",5573-9932,Parque Ibirapuera,,5,2,1963,
450,-46630100,-23530008,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu de Arte Sacra,,"Av Tiradentes, 676",3326-3336,Bom Retiro,,5,2,1970,
451,-46721965,-23559371,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Ciências da USP (MAC-USP),,"R  da Reitoria, 109, Bl. L, Sala 104",3091-3252,Cidade Universitária,05508-900,5,2,2001/05/04,
452,-46728343,-23561032,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Geociências da USP,,"R do Lago, 562",3091-3952,Cidade Universitária,05508-080,5,2,1934,
453,-46718247,-23567095,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Microbiologia do Instituto Butantãn,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,2002,
454,-46609908,-23587842,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Zoologia da USP,,"Av Nazare, 481",6165-8100,Ipiranga,04333-000,5,2,1940,
455,-46712838,-23564863,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Crime - Academia de Polícia Dr. Coriolano Nogueira Cobra,,"Pc Reynaldo Porchat, 219 Portão 1 - 2º andar, ala 4 USP",3813-2233 r. 266,Cidade Universitária,05507-040,5,2,1930,
456,-46647554,-23584675,355030832000012,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu do Instituto Biológico,,"R Dr Amâncio de Carvalho, 546",,Vila Mariana,,5,2,2004/01/08,
457,-46632828,-23551471,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Tribunal de Justiça do Estado de São  Paulo,,"Pc da Sé, s/n - 2º Palácio da Justica",3105-7533,Centro,,5,2,1995,
458,-46634038,-23461513,355030851000119,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Florestal Octavio Veccchi,,"R do Horto, 931",6231-8555,Tremembe,,5,2,1931,
459,-46667693,-23529396,355030806000015,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Museu Geológico do Estado Waldemar Levrcve,,"Av Francisco Matarazzo, 455 Parque da Água Branca",3673-6797,Barra Funda,,5,2,1967,
460,-46670472,-23554672,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Histórico de Faculdade de Medicina da USP (Prof. Carlos da Silva Lacaz),,"Av Dr Arnaldo, 455 - 4º andar - Prédio Principal",3066-7249,Jardim Paulista,01246-903,5,2,1977,
461,-46719863,-23565731,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Histórico de Instituto Butantã,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,1981,
462,-46731436,-23560223,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Oceanográfico do Instituto Oceanográfico da Universidade de São  Paulo,,"Pc Oceanográfico, 191 - USP",3091-6501,Cidade Universitária,,5,2,1988,
463,-46609373,-23585431,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu Paulista da Universidade de São Paulo (Museu do Ipiranga),,"Parque da Independência, s/n",6165-8000,Ipiranga,04263-000,5,2,1893,
464,-46671277,-23554013,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Tecnico-Científico Oscar Freire,,"R Teodoro Sampaio, 115",3085-9677,Cerqueira César,05405-000,5,2,,
465,-46714636,-23564409,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Paþo das Artes,,"Av da Universidade, 1 - USP",3814-4832,Cidade Universitária,,5,2,,
466,-46633394,-23534026,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Pinacoteca do Estado,,"Jardim da Luz,  2 - Estação Tiradentes",3229-9844,Bom Retiro,,5,2,,
467,-46622186,-23505715,355030870000047,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Peniteciário Paulista,,Av Ataliba Leonel (dependências da Penitênciaria do Estado),6221-0316 / 0319 /0320,Carandiru,02033-000,5,2,1994,
468,-46725953,-23565600,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Farmácia (vinculado - Faculdade de Ciências Farmacêuticas/FCF),,"Av Prof. Lineu Prestes, 580 (ao lado da Diretoria)",3091-3674/3677,Butantã,05508-900,5,2,1905/06/14,
469,-46724712,-23554243,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,"Museu de Rochas, Minerais e Minérios (vinculado ao Instituto de Geociências - IGc)",,Av Prof. Martins Rodrigues,3091-3952,Butantã,05508-900,5,2,,
470,-46655215,-23562038,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu de Valores do Banco Central,,"Av Paulista,1804 térreo",3491-6404,Cerqueira César,01310-092,5,3,1994,
471,-46642479,-23597689,355030890000123,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Prof. Dr. Wlademir da Prússia Gomes Ferraz (Escola Paulista da Medicina/Unifesp),,"R Botucatu, 740",5576-4258,Vila Clementino,04023-900,5,3,1999,
472,-46630895,-23522635,355030809000018,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Acervo Esportivo Cultural e Histórico do Clube Regatas Tietê,,"Av Santos Dumont, 343",3228-5244,Santana,,5,4,1991,
473,-46637489,-23511913,355030870000060,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Centro Historico de Aeroclube de São Paulo,,"Av Olavo Fontoura, 650 - Campo de Marte",6221-9477,Santana,,5,4,1990,
474,-46689490,-23579227,355030862000118,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Centro Pro-Memoria Hans Nobiling,,"R Angelina Maffei Vita, 493",3817-9715,Jardim Paulistano,,5,4,1991,
475,-46710486,-23602923,355030854000098,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Fundação Maria Luisa e Oscar Americano,,"Av Morumbi, 4.077",3742-0077,Morumbi,,5,4,1974,
476,-46733072,-23549320,355030841000025,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Fundação Museu Tecnologia de São Paulo,,"Av Eng. Billings, 526",3768-5785,JÁguaré,,5,4,1970/04/20,
