ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO9,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
344,-46667852,-23564858,355030826000066,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Livraria Gaudi,,"R Augusta, 2872",3081-1010,Jardim Paulista,,4,4,,
345,-46684378,-23536774,355030826000084,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Miolo Espaço de Arte Contemporânea,,"Av Prof. Alfonso Bovero, 1022",9777-9654,Perdizes,,4,4,,
346,-46652066,-23540910,355030826000086,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Pussycat  Galeria,,"R Jaguaribe, 482",9127-6735,Higienópolis,,4,4,,
347,-46634254,-23545266,355030826000066,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Salve Jorge Centro,,"Pc Antônio Prado, 33",3812-4342,Centro,,4,4,,
348,-46664035,-23565261,355030826000066,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Dconcept  Escritório de Arte,,"Al Lorena, 1257 G1",3085-5006,Jardim Paulista,,4,4,,
349,-46651791,-23540389,355030826000083,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Central,,"R Fortunato , 236",3333-6839,Vila Buarque,,4,4,,
350,-46714048,-23597891,355030826000083,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Casa dos Macacos,,"R dos Combatentes do Gueto, 29",3816-3219,Morumbi,,4,4,,
351,-46657787,-23573982,355030826000102,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Spazio Surreale,,"R Caconde, 132",3884-8449,Vila Mariana,,4,4,,
352,-46645392,-23549985,355030869000108,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Calligraphia Galeria e Loja de Arte,,"R Avanhandava, 40A",3151-6477,Bela Vista,,4,4,,
353,-46662264,-23559501,355030869000108,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Emma Thomas,,"R Augusta, 2052, cj. 2",,Cerqueira César,,4,4,,
354,-46735166,-23636254,355030869000106,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Auditório HM,,"R José Ramon Urtiza, 206",2167-4090,Morumbi,,4,4,,
355,-46665966,-23564477,355030869000103,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria Brito Central,,"R Oscar Freire, 562",,Jardim Paulista,,4,4,,
356,-46663242,-23567031,355030869000076,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria Sylvio Nery,,"R Oscar Freire, 164",,Jardim Paulista,,4,4,,
357,-46689052,-23572450,355030869000105,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria Uirapuru,,"Av Feria Lima, 1795/52",,Jardim Paulista,,4,4,,
358,-46639847,-23586104,355030869000069,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Ateliê Sandro Solsona,,"R Franca Pinto, 378",,Vila Mariana,,4,4,,
359,-46648106,-23557371,355030869000065,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Escritório de Arte de São  Paulo,,"R Conselheiro Carrão, 640",,Bela Vista,,4,4,,
360,-46681070,-23572087,355030869000160,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Firma Casa,,"Al Gabriel Monteiro da Silva, 1487",,Jardim Paulistano,,4,4,,
361,-46655622,-23552254,355030869000055,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Faleria Mercúrio,,"R Bela Cintra, 350",,Indianópolis,,4,4,,
362,-46704726,-23559321,355030869000055,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Ateliê Ely Bueno,,"Pc Silveira Santos, 2",,Alto de Pinheiros,,4,4,,
363,-46697155,-23562748,355030869000061,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Estação,,"R Ferreira de Araújo, 625",3813-7253,Pinheiros,,4,4,,
364,-46683825,-23573483,355030869000021,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Bia Doria,,"Al Gabriel Monteiro da Silva, 1802",3063-0572,Jardim América,,4,4,,
365,-46642447,-23546049,355030869000020,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Estúdio Risco,,"Av São Luís, 187 - 2º andar, loja 4",9127-0707,Centro,,4,4,,
366,-46636971,-23557378,355030869000020,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria de Arte - Espaço Cultural Casa de Portugal,,"Av Liberdade, 602",3209-5554,Liberdade,,4,4,,
367,-46678022,-23561078,355030869000020,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria EDEN¬343,,"R Lisboa, 285",3063-2299,Cerqueira César,,4,4,,
368,-46688192,-23558043,355030869000005,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Espaço + Soma,,"R Fidalga, 98",3034-0515,Pinheiros,,4,4,,
369,-46664751,-23568040,355030869000003,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Lordello & Gobbi Escritório de Arte,,"R Peixoto Gomide, 2020",3088-1632,Jardim Paulista,,4,4,,
370,-46648772,-23544521,355030869000003,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Acervo e Museu Monteiro Lobato,,"R Gal Jardim, 485",3256-4122,Consolação,,5,1,1959,
371,-46633300,-23529287,355030869000003,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Arquivo Histórico Municipal,,"Pc Cel. Fernando Prestes, 152",3326-1010,Luz,01124-06,5,1,1907,
372,-46712476,-23611065,355030869000019,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Capela do Morumbi - integra Museu da Cid. SP,,"Av Morumbi, 5.387",3772-4301,Morumbi,05650-00,5,1,1980/01/25,
373,-46609172,-23580816,355030869000047,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Capela Imperial/Casa do Grito,,"Parque da Independência, s/n",6168-0012,Ipiranga,04261-07,5,1,1952,
374,-46709356,-23561028,355030869000098,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Casa do Bandeirante,,"Pc Monteiro Lobato, s/n",3031-0920,Butantã,05506-03,5,1,1954,
375,-46631455,-23548002,355030869000098,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Casa da Imagem (antiga Casa n¬ 1),,"R Roberto Simonsen, 136 - B",3105-2030,Centro,01017-02,5,1,1976?,
376,-46609918,-23578196,355030869000098,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Espaço Museológico do Monumento - Independêcia,,"Parque da Independência, s/n",6168-0012,Ipiranga,04261-07,5,1,1922,
377,-46648523,-23594991,355030869000100,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Memorial do Ensino Municipal,,"R Diogo de Faria, 1247",5080-5055,Vila Clementino,,5,1,1995,
378,-46655461,-23585872,355030869000100,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Museu Afrobrasil,,"R Pedro Álvares Cabral, s/n - Portao 10, Pavilhão Padre Manoel da Nóbrega",5579-0593,Parque Ibirapuera,,5,1,2004,
379,-46631455,-23548002,355030869000100,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,"Museu da Cidade de São  Paulo ""Solar da Marquesa de Santos""",,"R Roberto Simonsen, 136 - Pátio do Colégio",3106-2218,Centro,01017-02,5,1,,
380,-46720942,-23583729,355030869000100,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Museu do Folclore - Casa do Sertanista,,"Pc Dr Ennio Barbato, s/n",3721-9096,Caxingui,,5,1,1947,
381,-46468533,-23569628,355030869000100,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Museu do Meio Ambiente  - Parque do Carmo,,"Av Afonso de Sampaio e Souza, 951",6748-0010,Jd. Nossa do Carmo,,5,1,,
382,-46644228,-23650004,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu do Sitio da Ressaca,,"R Nadra Raffoul Mokodsi, 3",2577-5461,Jabaquara,,5,1,1979,
383,-46638079,-23545693,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu do Teatro Municipal,,"Baixos do Viaduto do Chá, s/n",3241-3815,Centro,01049-00,5,1,1983,
384,-46624518,-23524358,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu dos Transportes Públicos Gaetano Ferolla,,"Av Cruzeiro do Sul, 780 - Estação Armênia",3315-8884,Pari,,5,1,1985,
385,-46632212,-23547283,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu e Capela Padre José de  Anchieta,,"Pc Pátio do Colégio, 2",3105-6899,Centro,,5,1,1979,
386,-46639747,-23570611,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Pinacoteca Municipal - Centro Cultural São  Paulo,,"R Vergueiro, 1.000",3277-3277,Liberdade,,5,1,,
387,-46632700,-23595772,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Casa Modernista,,"R Santa Cruz, 325",,Vila Mariana,04121-000,5,1,1905/06/30,
388,-46648563,-23506329,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Sitio Morrinhos (Centro de Arqueologia de São  Paulo),,"R Santo Anselmo, 101",2236-6121,Jardim São  Bento,,5,1,,
389,-46664692,-23548705,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Museu do Futebol,Estadio do Pacambu- Complexo esportivo,"Pc Charles Miller, s/n",3663-3848,Pacaembu,,5,1,,
390,-46711535,-23600707,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Acervo do Palácio dos Bandeirantes,,"Av Morumbi, 4.500",3845-3263,Morumbi,,5,2,1985,
391,-46625218,-23515028,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Arquivo do Estado,,"R Voluntários da Pátria, 596",6221-4785,Santana,,5,2,1721,
392,-46673390,-23546381,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Casa Guilherme de Almeida,,"R Macapá, 187",3673-1883,Sumaré,,5,2,1979,
393,-46670972,-23556026,355030856000008,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Centro Histórico-cultural de Enfermagem Ibero-americana,,"Av Dr Enéas Carvalho Aguiar, 419",3066-7542,Jardim América,,5,2,1992,
394,-46712197,-23563092,355030856000009,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,Coleção de Artes Visuais do Instituto de Estudos Brasileiros da Universidade de São  Paulo - IEB/USP,,"R Prof. Mello Moraes, 140",3091-3247,Cidade Universitária,,5,2,1962,
395,-46720283,-23558211,355030808000039,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Coleção Mário de Andrade (Biblioteca do IEB),,"Av Professor Melo Moraes, 1235 - bloco D,  2º andar",30913467.000000,Cidade Universitária,,5,2,1962,
396,-46697792,-23520513,355030808000018,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Estação Ciência - USP,,"R Guaicurus, 1.274/1.394",3673-7022,Lapa,05508-900,5,2,1987/06/24,
397,-46638474,-23534973,355030808000021,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Estação Pinacoteca,,"R Gal Osório, 66, 3º piso",3337-0185,Luz,,5,2,1905,
398,-46719978,-23558727,355030808000021,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Instituto de Estudos Brasileiros da USP,,"Av Prof. Mello Moraes, travessa 8, 14",3818-3427,Cidade Universitária,,5,2,1968,
399,-46665078,-23527091,355030808000021,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Memorial da América Latina - Pavilhão da Criatividade,,"Av Auro Soares de Moura Andrade, 664",3823-9611/4600,Barra Funda,,5,2,1989,
400,-46638474,-23534973,355030808000021,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Memorial da Liberdade,,"Lg Gal Osório, 66",3337-0185,Campos Elíseos,,5,2,2002/07/04,
401,-46611972,-23549469,355030808000021,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Memorial do Imigrante,,"R Visconde de Parnaíba, 1.316",6692-2497,Brás,,5,2,1998/04/06,
402,-46621760,-23479838,355030808000031,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,Museu Acadêmico Cadete Eduardo Pinheiro,,"Av Água Fria, 1923",6997-7000,Água Fria,,5,2,1994,
403,-46715752,-23568056,355030853000004,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Museu Biológico do Instituto Butantã,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,1901,
404,-46626735,-23640031,355030853000071,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Museu Botânico Dr. João Barbosa Rodrigues,,"Av Miguel Estefano,  3.031",5073-6300,Saúde,,5,2,1942,
405,-46677892,-23564162,355030853000071,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Museu Coroplástico Augusto Esteves,,"Av Dr Arnaldo, 455 - 2º andar",3066-7000,Pinheiros,,5,2,1980,
406,-46657044,-23584975,355030853000057,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Museu da Aeronáutica,,Pavilhão Lucas Garcez - Parque Ibirapuera,6412-6727,Ibirapuera,,5,2,1959,
407,-46726593,-23555741,355030853000079,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,Museu da Anatomia  Veterinária - MAV Prof. Plínio Pinto e Silva,,"Av Prof. Lúcio Martins Rodrigues, Trav 4, Bloco 7 - USP",3091-4234,Cidade Universitária,05508-900,5,2,1984,
408,-46684073,-23579442,355030853000021,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,Museu da Casa Brasileira,,"Av Brig. Faria Lima, 2.705",3032-3727,Jardim Paulistano,,5,2,1970,
409,-46715088,-23562092,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu da Educação e do Brinquedo,,"Av da Universidade, 308 bloco B - sala, 42",3091-2353,Cidade Universitária,05508-900,5,2,1999,
410,-46636525,-23549640,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu da Faculdade de Direito da USP,,"Lg do São  Francisco, 95",3111-4033/4037,Centro,01005-010,5,2,1999,
411,-46634823,-23534598,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu da Língua Portuguesa,,"Pc da Luz, s/n",3326-0775,Centro,,5,2,2006/03/20,
412,-46628242,-23531424,355030834000095,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu da Polícia Militar,,"R Dr Jorge Miranda, 308",3227-3793,Bom Retiro,,5,2,1958,
413,-46642375,-23525449,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu da Saúde Pública Emílio Ribas,,"R Tenente Pena, 100",3331-0341,Bom Retiro,,5,2,1979,
414,-46739389,-23564193,355030834000025,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Anatomia Humana Prof. Alfonso Bovero,,"Edif.  Biomédicas III - sala 4 - Av Prof. Lineu Prestes, 2.415",3091-7360,Cidade Universitária,05508-900,5,2,1999/03/10,
415,-46740054,-23558807,355030890000125,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Arqueologia e Etnologia da USP,,"Av Prof. Almeida Prado, 1.466",3091-5042,Cidade Universitária,05507-000,5,2,1989,
416,-46721859,-23559590,355030890000153,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Contemporânea - MAC,,"R Reitoria, 160  - Prédio Novo da Reitoria",3091-3035,Cidade Universitária,05507-000,5,2,1963,
417,-46653135,-23587415,355030890000029,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Contemporânea - MAC,,"Av Pedro Álvares  Cabral, s/n, portao 3 - Pavilhão Cecílio Matarazzo 3¬ piso",5573-9932,Parque Ibirapuera,,5,2,1963,
418,-46630100,-23530008,355030890000029,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Sacra,,"Av Tiradentes, 676",3326-3336,Bom Retiro,,5,2,1970,
419,-46721965,-23559371,355030890000012,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Ciências da USP (MAC-USP),,"R  da Reitoria, 109, Bl. L, Sala 104",3091-3252,Cidade Universitária,05508-900,5,2,2001/05/04,
420,-46728343,-23561032,355030890000065,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Geociências da USP,,"R do Lago, 562",3091-3952,Cidade Universitária,05508-080,5,2,1934,
421,-46715752,-23568056,355030890000034,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Microbiologia do Instituto Butantã,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,2002,
422,-46610128,-23587837,355030890000101,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Zoologia da USP,,"Av Nazaré, 481",6165-8100,Ipiranga,04333-000,5,2,1940,
423,-46712838,-23564863,355030890000101,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu do Crime - Academia de Polícia Dr. Coriolano Nogueira Cobra,,"Pc Reynaldo Porchat, 219 Portao 1 - 2¬ andar, ala 4 USP",3813-2233 r. 266,Cidade Universitária,05507-040,5,2,1930,
424,-46647554,-23584675,355030890000074,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu do Instituto Biológico,,"R Dr Amâncio de Carvalho, 546",,Vila Mariana,,5,2,2004/01/08,
425,-46633000,-23550685,355030890000012,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu do Tribunal de Justiça do Estado de São  Paulo,,"Pc da Sé, s/n -   Palácio da Justiça",3105-7533,Centro,,5,2,1995,
426,-46634038,-23461513,355030890000199,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Florestal Octavio Veccchi,,"R do Horto, 931",6231-8555,Tremembé,,5,2,1931,
427,-46667693,-23529396,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Geológico do Estado Waldemar Levreve,,"Av Francisco Matarazzo, 455 Parque da Água Branca",3673-6797,Barra Funda,,5,2,1967,
428,-46677892,-23564162,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Histórico de Faculdade de Medicina da USP (Prof. Carlos da Silva Lacaz),,"Av Dr Arnaldo, 455 - 4º Prédio Principal",3066-7249,Jardim Paulista,01246-903,5,2,1977,
429,-46719863,-23565731,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Histórico de Instituto Butantã,,"Av Dr Vital Brasil, 1.500",3726-7222,Butantã,,5,2,1981,
430,-46731436,-23560223,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Oceanográfico do Instituto Oceanográfico da Universidade de São  Paulo,,"Pc Oceanográfico, 191 - USP",3091-6501,Cidade Universitária,,5,2,1988,
431,-46609338,-23585424,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Paulista da Universidade de São  Paulo (Museu do Ipiranga),,"Parque da Independência, s/n",6165-8000,Ipiranga,04263-000,5,2,1893,
432,-46672150,-23554191,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Tecnico-Científico Oscar Freire,,"R Teodoro Sampaio, 115",3085-9677,Cerqueira César,05405-000,5,2,,
433,-46714636,-23564409,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Paco das Artes,,"Av da Universidade, 1 - USP",3814-4832,Cidade Universitária,,5,2,1970,
434,-46633394,-23534026,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Pinacoteca do Estado,,"Jardim da Luz,  2 - Estação Tiradentes",3229-9844,Bom Retiro,,5,2,1905,
435,-46622186,-23505715,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Penitenciário Paulista,,Av Ataliba Leonel (dependências da Penitenciaria do Estado),6221-0316 / 0319 /0320,Carandiru,02033-000,5,2,1994,
436,-46725953,-23565600,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Farmácia (vinculado à Faculdade de Ciências Farmacêuticas/FCF),,"Av Prof. Lineu Prestes, 580 (ao lado da Diretoria)",3091-3674/3677,Butantã,05508-900,5,2,1905/06/14,
437,-46745781,-23574935,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,"Museu de Rochas, Minerais e Minérios (vinculado ao Instituto de Geociências - IGc)",,Av Prof. Martins Rodrigues,3091-3952,Butantã,05508-900,5,2,,
438,-46656262,-23560562,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu de Valores do Banco Central,,"Av Paulista, térreo",3491-6404,Cerqueira César,01310-092,5,3,1994,
439,-46642479,-23597689,355030845000176,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Prof. Dr. Wlademir da Prússia Gomes Ferraz (Escola Paulista da Medicina/Unifesp),,"R Botucatu, 740",5576-4258,Vila Clementino,04023-900,5,3,1999,
440,-46630895,-23522635,355030845000064,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Acervo Esportivo Cultural e Histórico do Clube Regatas Tietê,,"Av Santos Dumont, 343",3228-5244,Santana,,5,4,1991,
441,-46636911,-23513736,355030845000105,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Histórico de Aeroclube de São  Paulo,,"Av Olavo Fontoura, 650 - Campo de Marte",6221-9477,Santana,,5,4,1990,
442,-46689672,-23578935,355030845000204,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Pro-Memória Hans Nobiling,,"R Angelina Maffei Vita, 493",3817-9715,Jardim Paulistano,,5,4,1991,
443,-46710486,-23602923,355030845000104,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Fundação Maria Luisa e Oscar Americano,,"Av Morumbi, 4.077",3742-0077,Morumbi,,5,4,1974,
444,-46733072,-23549320,355030845000102,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Fundação Museu Tecnologia de São  Paulo,,"Av Eng. Billings, 526",3768-5785,JAGUARÉ,,5,4,1970/04/20,
445,-46710970,-23612699,355030845000100,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Instituto Lina Bo e P.M. Bardi,,"R Bandeirante Sampaio Soares, 420",3744-9902/9830,Vila Morumbi,,5,4,1990,
446,-46626540,-23514418,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Instituto Museu e Biblioteca de Odontologia de São  Paulo,,"R Voluntários da Pátria , 547 - 1º andar",3064-0106,Santana,,5,4,1986,
447,-46645613,-23570016,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Itaú Numismática - Instituto Cultural Itaú,,"Av Paulista ,149 - 9 andar",2168-1876,Bela Vista,,5,4,2002,
448,-46719691,-23601060,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Memorial do São Paulo Futebol Clube,,"Pc Roberto Gomes Pedrosa, portao 17",3749-8072,Morumbi,,5,4,1994,
449,-46565866,-23527396,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Memorial do Sport Club Corinthians Paulista,,"R São  Jorge, 777",6195-3000,Tatuapé,,5,4,2006/01/28,
450,-46676142,-23572780,355030845000207,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Brasileiro da Escultura - MuBE,,"Av Europa, 218",3081-8611,Pinheiros,,5,4,1997,
451,-46673936,-23532895,355030845000154,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Contemporâneo das Invenções,,"Av Dr Homem de Mello, 1.109",3873-3211,Perdizes,,5,4,1996,
452,-46727835,-23603537,355030845000154,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Abadia de São Geraldo,,"R Santo Américo, 357",3742-1888,Morumbi,,5,4,1999/12,
453,-46662518,-23544314,355030845000207,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Arte Brasileira - MAB,,"R Alagoas, 903 Pacaembu",3662-1662,Pacaembu,,5,4,1961,
454,-46635718,-23546905,355030845000078,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Arte Brasileira - MAB-Centro,,"Pc Patriarca, 78",3101-1776,Centro,,5,4,2004,
455,-46769349,-23745783,355030845000075,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Associação dos Funcionários Públicos,,"Av dos Funcionários Públicos, 2051",5517-0738,Guarapiranga,,5,4,,
456,-46632354,-23548672,355030845000072,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Caixa Econômica Federal,,"Pc da Sé, 111 - 6º andar",3107-0498,,,5,4,1984,
457,-46661082,-23602584,355030845000072,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Cerveja,,"Pc Nossa Senhora Aparecida, 76",5056-0207,Moema,,5,4,1986,
458,-46670101,-23537324,355030845000047,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Cultura (PUC),,"R Monte Alegre, 984",3670-8559,Perdizes,,5,4,1994,
459,-46643053,-23530069,355030845000047,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Fundação Energia e Saneamento,,"Al Cleveland, 601",3333-5600,Campos Elíseos,,5,4,1998,
460,-46662876,-23584282,355030845000078,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Estrela - Casa dos Sonhos,,"Av República do Líbano, 501",3817-5677,Indianópolis,,5,4,,
461,-46657317,-23548975,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Farmácia,,"R Itacolomi, 601",3257-4746,Higienópolis,,5,4,1988,
462,-46675743,-23572213,355030845000047,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu da Imagem e do Som - MIS,,"Av Europa, 158",3062-9197,Jardim Europa,,5,4,1970,
463,-46655410,-23560901,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu de Arte de São  Paulo Assis Chateaubriand - MASP,,"Av Paulista, 1.578",3251-5644,Jardim Paulista,,5,4,1947,
464,-46636011,-23547110,355030845000025,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu de Arte de São  Paulo Assis Chateaubriand - MASP - Centro,,Galeria Prestes Maia,,Vele do Anhangabaú,,5,4,,
465,-46601690,-23582364,355030845000025,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu de Arte Mágica e Iluminismo e Prestidigitação João Peixoto do Santos,,"R Silva Bueno, 519, conj. 42",6168-7000,Ipiranga,,5,4,1982,
